MatchID,Season,SeasonID,Week,WeekID,TimeSlot,HomeTeamID,HomeTeam,HomeTeamCoach,HomeTeamRank,Arena,City,State,AwayTeamID,AwayTeam,AwayTeamCoach,AwayTeamRank,IsNeutralSite,IsInvitational,IsConference,IsConferenceTournament,IsCBI,IsNIT,IsTournament,IsNationalChampionship,GameTitle,NextGameID,HomeOrAway
967,2026,6,4,2604,B,80,ODU,AI,,Chartway Arena,Norfolk,Virginia,309,DSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
968,2026,6,4,2604,B,159,BING,AI,,Binghamton University Events Center,Vestal,NY,221,WIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
969,2026,6,4,2604,B,184,FOR,AI,,Rose Hill Gymnasium,New York,NY,208,ILST,Ape,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
970,2026,6,4,2604,B,79,OKST,AI,,Gallagher-Iba Arena,Stillwater,Oklahoma,141,FGCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
971,2026,6,4,2604,B,154,UNA,AI,,Flowers Hall,Florence,AL,11,BALL,Patzekuchen,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
972,2026,6,4,2604,B,127,WKU,AI,,E. A. Diddle Arena,Bowling Green,Kentucky,20,CHAR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
973,2026,6,4,2604,B,48,LU,AI,,Liberty Arena,Lynchburg,Virginia,349,ALST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
974,2026,6,4,2604,B,131,UMBC,,,Chesapeake Employers Insurance Arena,Baltimore County,Maryland,214,DU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
975,2026,6,4,2604,B,60,MIST,IzzoLover,,Breslin Student Events Center,East Lansing,Michigan,373,JRU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
976,2026,6,4,2604,B,65,NAVY,AI,,Alumni Hall,Annapolis,Maryland,87,RICE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
977,2026,6,4,2604,B,265,MONM,AI,,OceanFirst Bank Center,West Long Branch,NJ,234,BUCK,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
978,2026,6,4,2604,B,205,SCU,chaserck,,Leavey Center,Santa Clara,CA,200,GONZ,RJ Broadway Barrett,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
979,2026,6,4,2604,B,375,TUV,AI,,Magnavox Arena,Fakaifou,TU,254,PRE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
980,2026,6,4,2604,B,39,UHOU,Mahrowkeen,,Fertitta Center,Houston,Texas,346,AAMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
981,2026,6,4,2604,B,23,CCU,AI,,HTC Center,Conway,South Carolina,323,CIT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
982,2026,6,4,2604,B,4,APST,AI,,George M. Holmes Convocation Center,Boone,North Carolina,296,QUIN,dotNectar,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
983,2026,6,4,2604,B,308,COPP,AI,,Physical Education Complex,Baltimore,MD,95,USM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
984,2026,6,4,2604,B,145,SEAU,AI,,Climate Pledge Arena,Seattle,Washington,171,LBSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
985,2026,6,4,2604,B,225,SUU,AI,,America First Event Center,Cedar City,UT,140,DPU,LordLittlebutt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
986,2026,6,4,2604,B,228,UTA,AI,,College Park Center,Arlington,TX,135,VCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
987,2026,6,4,2604,B,164,NJIT,AI,,Wellness and Events Center,Newark,NJ,294,MSM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
988,2026,6,4,2604,B,22,CLEM,AI,,Littlejohn Coliseum,Clemson,South Carolina,177,DRKE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
989,2026,6,4,2604,B,166,UCD,AI,,The Pavilion at ARC,Davis,CA,252,HP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
990,2026,6,4,2604,B,94,USF,,,Yuengling Center,Tampa,Florida,64,MIZZ,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
991,2026,6,4,2604,B,369,MRCY,AI,,Mercyhurst Athletic Center,Erie,Pennsylvania,213,VAL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
992,2026,6,4,2604,B,58,MIAO,AI,,Millett Hall,Oxford,Ohio,218,ORU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
993,2026,6,4,2604,B,303,NORF,AI,,Joseph G. Echols Memorial Hall,Norfolk,VA,196,PROV,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
994,2026,6,4,2604,B,113,MASS,AI,,Mullins Center,Amherst,Massachusetts,34,UGA,Sarge,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
995,2026,6,4,2604,B,236,HC,AI,,Hart Center,Worcester,MA,160,BRY,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
996,2026,6,4,2604,B,187,LAS,AI,,Tom Gola Arena,Philadelphia,PA,35,GASO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
997,2026,6,4,2604,B,363,CCSU,AI,,William H. Detrick Gymnasium,New Britain,CT,284,BRWN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
998,2026,6,4,2604,B,211,UNI,AI,,McLeod Center,Cedar Falls,IA,47,UKEN,Ezaco,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
999,2026,6,4,2604,B,333,UIW,AI,,McDermott Center,San Antonio,TX,357,LEM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1000,2026,6,4,2604,B,69,UNM,AI,,The Pit,Albuquerque,New Mexico,55,UMD,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1001,2026,6,4,2604,B,253,LONG,AI,,Willett Hall,Farmville,VA,100,TENN,tsweezy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1002,2026,6,4,2604,B,15,BGSU,PoopyRhinoPickle,,Stroh Center,Bowling Green,Ohio,339,UNO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1003,2026,6,4,2604,B,270,STBK,AI,,Island Federal Credit Union Arena,Stony Brook,NY,306,UMES,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1004,2026,6,4,2604,B,119,UTST,Ewade,,Smith Spectrum,Logan,Utah,263,HAMP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1005,2026,6,4,2604,B,138,UCI,subsequent,,Bren Events Center,Irvine,California,293,IONA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1006,2026,6,4,2604,B,229,RGV,AI,,UTRGV Fieldhouse,Edinburg,TX,96,STAN,dibi74,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1007,2026,6,4,2604,B,201,LMU,AI,,Gersten Pavilion,Los Angeles,CA,51,LT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1008,2026,6,4,2604,B,49,ULL,AI,,Cajundome,Lafayette,Louisiana,124,WASH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1009,2026,6,4,2604,B,348,FAMU,AI,,Al Lawson Center,Tallahassee,FL,328,MER,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1010,2026,6,4,2604,B,103,TXST,AI,,Strahan Arena,San Marcos,Texas,264,HOF,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1011,2026,6,4,2604,B,151,CARK,AI,,Farris Center,Conway,AR,364,UOG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1012,2026,6,4,2604,B,341,GRAM,AI,,Fredrick C. Hobdy Assembly Center,Grambling,LA,231,UVU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1013,2026,6,4,2604,B,199,XAV,AI,,Cintas Center,Cincinnati,OH,186,GW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1014,2026,6,4,2604,B,295,MAN,AI,,Draddy Gymnasium,Riverdale,NY,129,WISC,Offseem,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1015,2026,6,4,2604,B,238,LEH,AI,,Stabler Arena,Bethlehem,PA,353,HART,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1016,2026,6,4,2604,B,130,WYOM,AI,,Arena-Auditorium,Laramie,Wyoming,21,CINC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1017,2026,6,4,2604,B,190,RICH,AI,,Robins Center,Richmond,VA,354,CHST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1018,2026,6,4,2604,B,74,NW,Willow,,Welsh–Ryan Arena,Evanston,Illinois,222,GCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1019,2026,6,4,2604,B,26,DUKE,,,Cameron Indoor Stadium,Durham,North Carolina,268,TOW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1020,2026,6,4,2604,B,367,UWG,AI,,The Coliseum,Carrollton,GA,9,ARMY,DarkTaker,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1021,2026,6,4,2604,B,376,HPU,AI,,Neal S. Blaisdell Center,Honolulu,HI,230,UTU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1022,2026,6,4,2604,B,247,PRST,AI,,Viking Pavilion,Portland,OR,342,BCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1023,2026,6,4,2604,B,73,NIU,AI,,Convocation Center,DeKalb,Illinois,30,FLA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1024,2026,6,4,2604,B,78,OKLA,AI,,Lloyd Noble Center,Norman,Oklahoma,45,KSST,florodude,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1025,2026,6,4,2604,B,261,DREX,AI,,Daskalakis Athletic Center,Philadelphia,PA,292,SIE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1026,2026,6,4,2604,B,326,ETSU,parkerstory26@gmail.com,,Freedom Hall Civic Center,Johnson City,TN,54,MRSH,iWentForTheSnorkeling,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1027,2026,6,4,2604,B,18,CAL,AI,,Haas Pavilion,Berkeley,California,317,USI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1028,2026,6,4,2604,B,243,MONT,AI,,Dahlberg Arena,Missoula,MT,291,YALE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1029,2026,6,4,2604,B,148,KNSW,AI,,KSU Convocation Center,Kennesaw,GA,262,ELON,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1030,2026,6,4,2604,B,347,UAPB,AI,,K. L. Johnson Complex,Pine Bluff,AR,126,WVU,smackemz3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1031,2026,6,4,2604,B,188,LUC,AI,,Joseph J. Gentile Arena,Chicago,IL,327,WCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1032,2026,6,4,2604,B,172,CSUB,AI,,Icardo Center,Bakersfield,CA,77,OHST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1033,2026,6,4,2604,B,320,EIU,AI,,Lantz Arena,Charleston,IL,33,FRES,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1034,2026,6,4,2604,B,216,UND,AI,,Betty Engelstad Sioux Center,Grand Forks,ND,132,WICH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1035,2026,6,4,2604,B,202,PAC,AI,,Alex G. Spanos Center,Stockton,CA,91,SMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1036,2026,6,4,2604,B,250,CHSO,AI,,Buccaneer Field House,Bules Creek,NC,299,SPU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1037,2026,6,4,2604,B,8,ARST,AI,,First National Bank Arena,Jonesboro,Arkansas,66,NCST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1038,2026,6,4,2604,B,276,IUI,AI,,Indiana Farmers Coliseum,Indianapolis,IN,258,WIN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1039,2026,6,4,2604,B,183,DUQ,AI,,UPMC Cooper Fieldhouse,Pittsburgh,PA,368,SAMO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1040,2026,6,4,2604,B,251,WEBB,AI,,Paul Porter Arena,Boiling Springs,NC,249,WEB,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1041,2026,6,4,2604,B,351,MSVU,AI,,Harrison HPER Complex,Itta Bena,MS,330,VMI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1042,2026,6,4,2604,B,282,WRST,AI,,Nutter Center,Fairborn,OH,110,UCF,Wooden,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1043,2026,6,4,2604,B,220,SDAK,AI,,Sanford Coyote Sports Center,Vermillion,SD,288,PENN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1044,2026,6,4,2604,B,72,UNT,AI,,UNT Coliseum,Denton,Texas,206,HALL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1045,2026,6,4,2604,B,146,JST,AI,,Pete Mathews Coliseum,Jacksonville,AL,38,HAWI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1046,2026,6,4,2604,B,223,ACU,ArmTheSharks,,Moody Coliseum,Abilene,TX,128,WMU,Jieret,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1047,2026,6,4,2604,B,88,RUTG,AI,,Jersey Mike's Arena,Piscataway,New Jersey,158,ALB,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1048,2026,6,4,2604,B,312,SEMO,AI,,Show Me Center,Cape Girardeau,MO,178,UIC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1049,2026,6,4,2604,B,298,RID,AI,,Alumni Gymnasium,Lawrenceville,NJ,59,MICH,fjames92,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1050,2026,6,4,2604,B,12,BAYL,Vivid,,Ferrell Center,Waco,Texas,235,COLG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1051,2026,6,4,2604,B,378,UWF,AI,,UWF Field House,Pensacola,FL,232,AMER,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1052,2026,6,4,2604,B,290,PRIN,Gluecows,,Jadwin Gymnasium,Princeton,NJ,259,COFC,CRMO15,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1053,2026,6,4,2604,B,355,WAG,AI,,Spiro Sports Center,Staten Island,NY,162,UML,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1054,2026,6,4,2604,B,155,UNF,AI,,UNF Arena,Jacksonville,FL,366,CHAM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1055,2026,6,4,2604,B,338,LAM,AI,,Montagne Center,Beaumont,TX,84,PNST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1056,2026,6,4,2604,B,219,STMN,AI,,Schoenecker Arena,Saint Paul,MN,237,LAF,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1057,2026,6,4,2604,B,267,NE,AI,,Matthews Arena,Boston,MA,300,NIA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1058,2026,6,4,2604,B,337,NICH,AI,,Stopher Gymnasium,Thibodaux,LA,180,JMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1059,2026,6,4,2604,B,76,OHIO,AI,,Convocation Center,Athens,Ohio,315,UTM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1060,2026,6,4,2604,B,153,LIP,AI,,Allen Arena,Nashville,TN,307,MORG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1061,2026,6,4,2604,B,150,BELL,AI,,Freedom Hall,Louisville,KY,7,ARK,bbigguns92,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1062,2026,6,4,2604,B,273,CLEV,AI,,Wolstein Center,Cleveland,OH,182,DAY,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1063,2026,6,4,2604,B,350,TXSO,AI,,Health and Physical Education Arena,Houston,TX,311,SIUE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1064,2026,6,4,2604,B,139,SDST,Minnow,,Frost Arena,Brookings,South Dakota,212,SIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1065,2026,6,4,2604,B,37,GT,badasso74,,Hank McCamish Pavilion,Atlanta,Georgia,324,WOF,WappyNemoberry,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1066,2026,6,4,2604,B,179,EVAN,AI,,Ford Center,Evansville,Indiana,301,CAN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1067,2026,6,4,2604,B,361,LIU,AI,,Steinberg Wellness Center,Brooklyn,NY,42,IOWA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1068,2026,6,4,2604,B,106,TROY,AI,,Trojan Arena,Troy,Alabama,2,AKRN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1069,2026,6,4,2604,B,105,TLDO,AI,,Savage Arena,Toledo,Ohio,360,SFPA,TCM12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1070,2026,6,4,2604,B,50,ULM,AI,,Fant–Ewing Coliseum,Monroe,Louisiana,68,NEV,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1071,2026,6,4,2604,B,217,NDSU,AI,,Scheels Center,Fargo,ND,85,PITT,Matt Kaiser,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1072,2026,6,4,2604,B,319,LR,AI,,Jack Stephens Center,Little Rock,AR,255,RAD,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1073,2026,6,4,2604,B,125,WAST,AI,,Beasley Coliseum,Pullman,Washington,52,LOU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1074,2026,6,4,2604,B,108,TULS,AI,,Reynolds Center,Tulsa,Oklahoma,161,ME,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1075,2026,6,4,2604,B,174,CSUN,AI,,Premier America Credit Union Arena,Northridge,CA,107,TLNE,kgreene829,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1076,2026,6,4,2604,B,287,DART,AI,,Leede Arena,Hanover,NH,16,BUFF,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1077,2026,6,4,2604,B,224,CBU,AI,,CBU Events Center,Riverside,CA,114,UNLV,stevo,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1078,2026,6,4,2604,B,334,SELA,AI,,University Center,Hammond,LA,170,CSUF,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1079,2026,6,4,2604,B,163,UNH,AI,,Lundholm Gym,Durham,NH,25,CSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1080,2026,6,4,2604,B,156,QUOC,AI,,Curry Arena,Charlotte,NC,192,SLU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1081,2026,6,4,2604,B,242,IDST,alexfall862,,Holt Arena,Pocatello,ID,271,W&M,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1082,2026,6,4,2604,B,149,APSU,AI,,Dunn Center,Clarksville,TN,169,UCSD,kyletrask11,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1083,2026,6,4,2604,B,185,GMU,AI,,EagleBank Arena,Fairfax,VA,112,CONN,CoachCartier,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1084,2026,6,4,2604,B,336,AMCC,AI,,American Bank Center Arena[h],Corpus Christi,TX,189,URI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1085,2026,6,4,2604,B,318,TNTC,AI,,Eblen Center,Cookeville,TN,297,MRST,wintersb,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1086,2026,6,4,2604,B,209,MOST,AI,,Great Southern Bank Arena,Springfield,MO,67,NEB,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1087,2026,6,4,2604,B,194,CREI,AI,,CHI Health Center Omaha,Omaha,NE,240,EWU,David VanHousen,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1088,2026,6,4,2604,B,335,ETAM,AI,,Texas A&M–Commerce Field House,Commerce,TX,344,ALCN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1089,2026,6,4,2604,B,331,MCN,AI,,The Legacy Center,Lake Charles,LA,152,EKU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1090,2026,6,4,2604,B,302,FAIR,AI,,Leo D. Mahoney Arena,Fairfield,CT,175,BEL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1091,2026,6,4,2604,B,365,SFNY,AI,,Generoso Pope Athletic Complex,Brooklyn,NY,345,SOU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1092,2026,6,4,2604,B,13,BOIS,SeanH,,ExtraMile Arena,Boise,Idaho,173,CP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1093,2026,6,4,2604,B,99,TEMP,SandyToez,,Liacouras Center[a],Philadelphia,Pennsylvania,29,FIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1094,2026,6,4,2604,B,62,MINN,AI,,Williams Arena,Minneapolis,Minnesota,167,UCSB,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1095,2026,6,4,2604,B,176,BRAD,AI,,Carver Arena,Peoria,IL,46,KENT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1096,2026,6,4,2604,B,227,TAR,AI,,Wisdom Gymnasium,Stephenville,TX,168,UCR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1097,2026,6,4,2604,B,248,SSU,AI,,Hornets Nest,Sacramento,CA,104,TTU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1098,2026,6,4,2604,B,17,BYU,Bellwood,,Marriott Center,Provo,Utah,31,FAU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1099,2026,6,4,2604,B,123,WAKE,Qupax,,Lawrence Joel Veterans Memorial Coliseum,Winston-Salem,North Carolina,207,INST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1100,2026,6,4,2604,B,279,OAK,AI,,Athletics Center O'rena,Rochester,MI,269,UNCW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1101,2026,6,4,2604,B,75,ND,Tarheelguy43,,Edmund P. Joyce Center,South Bend,Indiana,246,UNCO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1102,2026,6,4,2604,B,53,LSU,AI,,Pete Maravich Assembly Center,Baton Rouge,Louisiana,372,HILO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1103,2026,6,4,2604,B,133,USD,AI,,Jenny Craig Pavilion,San Diego,California,27,ECU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1104,2026,6,4,2604,B,321,FUR,AI,,Timmons Arena,Greenville,SC,371,GSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1105,2026,6,4,2604,B,143,UNOM,AI,,Baxter Arena,Omaha,Nebraska,245,NAU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
