MatchID,Season,SeasonID,Week,WeekID,TimeSlot,HomeTeamID,HomeTeam,HomeTeamCoach,HomeTeamRank,Arena,City,State,AwayTeamID,AwayTeam,AwayTeamCoach,AwayTeamRank,IsNeutralSite,IsInvitational,IsConference,IsConferenceTournament,IsCBI,IsNIT,IsTournament,IsNationalChampionship,GameTitle,NextGameID,HomeOrAway
755,2026,6,2,2602,B,251,WEBB,AI,,Paul Porter Arena,Boiling Springs,NC,165,UV,iToxickiddy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
756,2026,6,2,2602,B,84,PNST,AI,,Bryce Jordan Center,University Park,Pennsylvania,117,UTSA,Dakotagreer,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
757,2026,6,3,2603,A,250,CHSO,AI,,Buccaneer Field House,Bules Creek,NC,268,TOW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
758,2026,6,3,2603,A,17,BYU,Bellwood,,Marriott Center,Provo,Utah,349,ALST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
759,2026,6,3,2603,A,148,KNSW,AI,,KSU Convocation Center,Kennesaw,GA,95,USM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
760,2026,6,3,2603,A,334,SELA,AI,,University Center,Hammond,LA,164,NJIT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
761,2026,6,3,2603,A,173,CP,AI,,Robert A. Mott Athletics Center,San Luis Obispo,CA,308,COPP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
762,2026,6,3,2603,A,341,GRAM,AI,,Fredrick C. Hobdy Assembly Center,Grambling,LA,295,MAN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
763,2026,6,3,2603,A,62,MINN,AI,,Williams Arena,Minneapolis,Minnesota,330,VMI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
764,2026,6,3,2603,A,377,USPF,AI,,Vodafone Arena,Suva,FI,87,RICE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
765,2026,6,3,2603,A,101,TEX,Matty460,,Moody Center,Austin,Texas,76,OHIO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
766,2026,6,3,2603,A,249,WEB,AI,,Dee Events Center,Ogden,UT,270,STBK,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
767,2026,6,3,2603,A,197,SJU,SyndaKyt,,Madison Square Garden[d],Queens,NY,68,NEV,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
768,2026,6,3,2603,A,187,LAS,AI,,Tom Gola Arena,Philadelphia,PA,228,UTA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
769,2026,6,3,2603,A,177,DRKE,AI,,Knapp Center,Des Moines,IA,156,QUOC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
770,2026,6,3,2603,A,140,DPU,LordLittlebutt,,Wintrust Arena[c],Chicago,Illinois,346,AAMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
771,2026,6,3,2603,A,217,NDSU,AI,,Scheels Center,Fargo,ND,192,SLU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
772,2026,6,3,2603,A,59,MICH,fjames92,,Crisler Center,Ann Arbor,Michigan,328,MER,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
773,2026,6,3,2603,A,92,USA,AI,,Mitchell Center,Mobile,Alabama,274,DETM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
774,2026,6,3,2603,A,256,UNCA,AI,,Kimmel Arena,Asheville,NC,267,NE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
775,2026,6,3,2603,A,89,SDSU,EmeraldSeasSunshine,,Viejas Arena,San Diego,California,73,NIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
776,2026,6,3,2603,A,116,UTEP,AI,,Don Haskins Center,El Paso,Texas,367,UWG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
777,2026,6,3,2603,A,352,JXST,AI,,Williams Assembly Center,Jackson,MS,152,EKU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
778,2026,6,3,2603,A,215,KCU,AI,,Swinney Recreation Center,Kansas City,MO,351,MSVU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
779,2026,6,3,2603,A,142,JU,Ricky Campbell,,Swisher Gymnasium,Jacksonville,Florida,342,BCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
780,2026,6,3,2603,A,201,LMU,AI,,Gersten Pavilion,Los Angeles,CA,224,CBU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
781,2026,6,3,2603,A,289,HARV,Jim West,,Lavietes Pavilion,Cambridge,MA,93,SOCA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
782,2026,6,3,2603,A,296,QUIN,dotNectar,,People's United Center,Hamden,CT,284,BRWN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
783,2026,6,3,2603,A,233,BU,chadbird,,Case Gym,Boston,MA,331,MCN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
784,2026,6,3,2603,A,203,PEPP,AI,,Firestone Fieldhouse,Malibu,CA,18,CAL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
785,2026,6,3,2603,A,327,WCU,AI,,Ramsey Center,Cullowhee,NC,121,UVA,Wahoo,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
786,2026,6,3,2603,A,102,TAMU,AI,,Reed Arena,College Station,Texas,277,MILW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
787,2026,6,3,2603,A,94,USF,Zyrok,,Yuengling Center,Tampa,Florida,191,JOES,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
788,2026,6,3,2603,A,42,IOWA,AI,,Carver–Hawkeye Arena,Iowa City,Iowa,350,TXSO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
789,2026,6,3,2603,A,271,W&M,AI,,Kaplan Arena,Williamsburg,VA,182,DAY,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
790,2026,6,3,2603,A,292,SIE,AI,,MVP Arena,Loudonville,NY,158,ALB,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
791,2026,6,3,2603,A,176,BRAD,AI,,Carver Arena,Peoria,IL,61,MTSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
792,2026,6,3,2603,A,124,WASH,AI,,Alaska Airlines Arena at Hec Edmundson Pavilion,Seattle,Washington,7,ARK,bbigguns92,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
793,2026,6,3,2603,A,138,UCI,subsequent,,Bren Events Center,Irvine,California,348,FAMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
794,2026,6,3,2603,A,135,VCU,AI,,Siegel Center,Virginia,Virginia,220,SDAK,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
795,2026,6,3,2603,A,11,BALL,Patzekuchen,,Worthen Arena,Muncie,Indiana,38,HAWI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
796,2026,6,3,2603,A,236,HC,AI,,Hart Center,Worcester,MA,332,NWST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
797,2026,6,3,2603,A,347,UAPB,AI,,K. L. Johnson Complex,Pine Bluff,AR,218,ORU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
798,2026,6,3,2603,A,280,PFW,AI,,Hilliard Gates Sports Center,Fort Wayne,IN,145,SEAU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
799,2026,6,3,2603,A,23,CCU,AI,,HTC Center,Conway,South Carolina,343,PV,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
800,2026,6,3,2603,A,1,USAF,Naph,,Cadet Field House,Colorado Springs,Colorado,370,NH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
801,2026,6,3,2603,A,221,WIU,AI,,Western Hall,Macomb,IL,230,UTU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
802,2026,6,3,2603,A,376,HPU,AI,,Neal S. Blaisdell Center,Honolulu,HI,210,MUR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
803,2026,6,3,2603,A,151,CARK,AI,,Farris Center,Conway,AR,311,SIUE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
804,2026,6,3,2603,A,326,ETSU,parkerstory26@gmail.com,,Freedom Hall Civic Center,Johnson City,TN,372,HILO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
805,2026,6,3,2603,A,313,TNST,AI,,Gentry Complex,Nashville,TN,108,TULS,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
806,2026,6,3,2603,A,147,SHSU,AI,,Bernard Johnson Coliseum,Huntsville,TX,212,SIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
807,2026,6,3,2603,A,263,HAMP,AI,,Hampton Convocation Center,Hampton,VA,303,NORF,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
808,2026,6,3,2603,A,194,CREI,AI,,CHI Health Center Omaha,Omaha,NE,188,LUC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
809,2026,6,3,2603,A,362,MRMK,AI,,Hammel Court,North Andover,MA,169,UCSD,kyletrask11,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
810,2026,6,3,2603,A,29,FIU,AI,,Ocean Bank Convocation Center,Miami,Florida,190,RICH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
811,2026,6,3,2603,A,360,SFPA,TCM12,,DeGol Arena,Loretto,PA,319,LR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
812,2026,6,3,2603,A,72,UNT,AI,,UNT Coliseum,Denton,Texas,120,VAND,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
813,2026,6,3,2603,A,172,CSUB,AI,,Icardo Center,Bakersfield,CA,113,MASS,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
814,2026,6,3,2603,A,316,LIN,AI,,Robert F. Hyland Performance Arena,St. Charles,MO,48,LU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
815,2026,6,3,2603,A,355,WAG,AI,,Spiro Sports Center,Staten Island,NY,85,PITT,Matt Kaiser,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
816,2026,6,3,2603,A,174,CSUN,AI,,Premier America Credit Union Arena,Northridge,CA,320,EIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
817,2026,6,3,2603,A,304,NCCU,AI,,McDougald–McLendon Arena,Durham,NC,82,OREG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
818,2026,6,3,2603,A,83,ORST,AI,,Gill Coliseum,Corvallis,Oregon,374,SBU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
819,2026,6,3,2603,A,162,UML,AI,,Tsongas Center,Lowell,MA,291,YALE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
820,2026,6,3,2603,A,181,DAV,Mightydog135,,John M. Belk Arena,Davidson,NC,294,MSM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
821,2026,6,3,2603,A,117,UTSA,Dakotagreer,,Convocation Center,San Antonio,Texas,75,ND,Tarheelguy43,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
822,2026,6,3,2603,A,126,WVU,smackemz3,,WVU Coliseum,Morgantown,West Virginia,216,UND,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
823,2026,6,3,2603,A,6,AZST,thornily,,Desert Financial Arena,Tempe,Arizona,240,EWU,David VanHousen,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
824,2026,6,3,2603,A,3,BAMA,thatfunk,,Coleman Coliseum,Tuscaloosa,Alabama,179,EVAN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
825,2026,6,3,2603,A,52,LOU,AI,,KFC Yum! Center,Louisville,Kentucky,315,UTM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
826,2026,6,3,2603,A,103,TXST,AI,,Strahan Arena,San Marcos,Texas,127,WKU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
827,2026,6,3,2603,A,335,ETAM,AI,,Texas A&M–Commerce Field House,Commerce,TX,110,UCF,Wooden,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
828,2026,6,3,2603,A,356,SHU,AI,,William H. Pitt Center,Fairfield,CT,115,USC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
829,2026,6,3,2603,A,283,YSU,AI,,Beeghly Center,Youngstown,OH,166,UCD,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
830,2026,6,3,2603,A,47,UKEN,Ezaco,,Rupp Arena,Lexington,Kentucky,35,GASO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
831,2026,6,3,2603,A,354,CHST,AI,,Emil and Patricia Jones Convocation Center,Chicago,IL,80,ODU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
832,2026,6,3,2603,A,241,IDHO,TuscanSota,,Idaho Central Credit Union Arena,Moscow,ID,196,PROV,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
833,2026,6,3,2603,A,100,TENN,tsweezy,,Thompson–Boling Arena,Knoxville,Tennessee,21,CINC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
834,2026,6,3,2603,A,286,COR,AI,,Newman Arena,Ithaca,NY,369,MRCY,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
835,2026,6,3,2603,A,300,NIA,AI,,Gallagher Center,Lewiston,NY,53,LSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
836,2026,6,3,2603,A,5,ZONA,LyonsinLex,,McKale Center,Tucson,Arizona,301,CAN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
837,2026,6,3,2603,A,86,PURD,MasonAsher,,Mackey Arena,West Lafayette,Indiana,79,OKST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
838,2026,6,3,2603,A,33,FRES,AI,,Save Mart Center,Fresno,California,22,CLEM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
839,2026,6,3,2603,A,290,PRIN,Gluecows,,Jadwin Gymnasium,Princeton,NJ,213,VAL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
840,2026,6,3,2603,A,251,WEBB,AI,,Paul Porter Arena,Boiling Springs,NC,314,MORE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
841,2026,6,3,2603,A,205,SCU,chaserck,,Leavey Center,Santa Clara,CA,322,SAM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
842,2026,6,3,2603,A,297,MRST,wintersb,,McCann Arena,Poughkeepsie,NY,246,UNCO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
843,2026,6,3,2603,A,40,ILLI,nemolee.exe,,State Farm Center,Urbana Champaign,Illinois,272,CAMP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
844,2026,6,3,2603,A,129,WISC,Offseem,,Kohl Center,Madison,Wisconsin,63,MSST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
845,2026,6,3,2603,A,99,TEMP,SandyToez,,Liacouras Center[a],Philadelphia,Pennsylvania,318,TNTC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
846,2026,6,3,2603,A,344,ALCN,AI,,Davey Whitney Complex,Lorman,MS,107,TLNE,kgreene829,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
847,2026,6,3,2603,A,222,GCU,AI,,GCU Arena,Phoenix,AZ,245,NAU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
848,2026,6,3,2603,A,365,SFNY,AI,,Generoso Pope Athletic Complex,Brooklyn,NY,282,WRST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
849,2026,6,3,2603,A,8,ARST,AI,,First National Bank Arena,Jonesboro,Arkansas,30,FLA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
850,2026,6,3,2603,A,257,UPST,Viselli,,G. B. Hodge Center,Spartanburg,SC,357,LEM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
851,2026,6,3,2603,A,28,EMU,AI,,George Gervin GameAbove Center,Ypsilanti,Michigan,112,CONN,CoachCartier,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
852,2026,6,3,2603,A,111,UCLA,jmjacobs,,Pauley Pavilion,Los Angeles,California,13,BOIS,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
853,2026,6,3,2603,A,141,FGCU,AI,,Alico Arena,Fort Myers,Florida,149,APSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
854,2026,6,3,2603,A,131,UMBC,Rocketcan,,Chesapeake Employers Insurance Arena,Baltimore County,Maryland,219,STMN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
855,2026,6,3,2603,A,237,LAF,AI,,Kirby Sports Center,Easton,PA,98,TCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
856,2026,6,3,2603,A,34,UGA,Sarge,,Stegeman Coliseum,Athens,Georgia,238,LEH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
857,2026,6,3,2603,A,207,INST,AI,,Hulman Center,Terre Haute,IN,261,DREX,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
858,2026,6,3,2603,A,125,WAST,AI,,Beasley Coliseum,Pullman,Washington,229,RGV,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
859,2026,6,3,2603,A,323,CIT,AI,,McAlister Field House,Charleston,SC,65,NAVY,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
860,2026,6,3,2603,A,56,MEMP,AI,,FedExForum,Memphis,Tennessee,144,PORT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
861,2026,6,3,2603,A,260,DEL,AI,,Bob Carpenter Center,Newark,DE,160,BRY,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
862,2026,6,3,2603,A,302,FAIR,AI,,Leo D. Mahoney Arena,Fairfield,CT,81,MISS,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
863,2026,6,3,2603,A,321,FUR,AI,,Timmons Arena,Greenville,SC,150,BELL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
864,2026,6,3,2603,A,324,WOF,WappyNemoberry,,Jerry Richardson Indoor Stadium,Spartanburg,SC,45,KSST,florodude,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
865,2026,6,3,2603,A,143,UNOM,AI,,Baxter Arena,Omaha,Nebraska,19,CMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
866,2026,6,3,2603,A,119,UTST,Ewade,,Smith Spectrum,Logan,Utah,204,SF,banana,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
867,2026,6,3,2603,A,16,BUFF,AI,,Alumni Arena,Buffalo,New York,310,SCST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
868,2026,6,3,2603,A,208,ILST,Ape,,CEFCU Arena,Normal,IL,317,USI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
869,2026,6,3,2603,A,171,LBSU,AI,,Walter Pyramid,Long Beach,CA,333,UIW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
870,2026,6,3,2603,A,195,MARQ,Newkbomb,,Fiserv Forum,Milwaukee,WI,132,WICH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
871,2026,6,3,2603,A,96,STAN,dibi74,,Maples Pavilion,Stanford,California,186,GW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
872,2026,6,3,2603,A,234,BUCK,AI,,Sojka Pavilion,Lewisburg,PA,104,TTU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
873,2026,6,3,2603,A,128,WMU,Jieret,,University Arena,Kalamazoo,Michigan,264,HOF,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
874,2026,6,3,2603,A,266,NCAT,AI,,Corbett Sports Center,Greensboro,NC,154,UNA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
875,2026,6,3,2603,A,139,SDST,Minnow,,Frost Arena,Brookings,South Dakota,31,FAU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
876,2026,6,3,2603,A,58,MIAO,AI,,Millett Hall,Oxford,Ohio,180,JMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
877,2026,6,3,2603,A,109,UAB,AI,,Bartow Arena,Birmingham,Alabama,373,JRU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
878,2026,6,3,2603,A,361,LIU,AI,,Steinberg Wellness Center,Brooklyn,NY,287,DART,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
879,2026,6,3,2603,A,24,COLO,Bingo415,,CU Events Center,Boulder,Colorado,336,AMCC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
880,2026,6,3,2603,A,26,DUKE,kaydennpierce,,Cameron Indoor Stadium,Durham,North Carolina,105,TLDO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
881,2026,6,3,2603,A,155,UNF,AI,,UNF Arena,Jacksonville,FL,77,OHST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
882,2026,6,3,2603,A,10,AUB,AI,,Neville Arena,Auburn,Alabama,364,UOG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
883,2026,6,3,2603,A,51,LT,AI,,Thomas Assembly Center,Ruston,Louisiana,20,CHAR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
884,2026,6,3,2603,A,50,ULM,AI,,Fant–Ewing Coliseum,Monroe,Louisiana,307,MORG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
885,2026,6,3,2603,A,67,NEB,alexfall862,,Pinnacle Bank Arena,Lincoln,Nebraska,25,CSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
886,2026,6,3,2603,A,60,MIST,IzzoLover,,Breslin Student Events Center,East Lansing,Michigan,46,KENT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
887,2026,6,3,2603,A,136,GEOT,AI,,Capital One Arena,"Washington, DC",District of Colombia,359,STO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
888,2026,6,3,2603,A,54,MRSH,AI,,Cam Henderson Center,Huntington,West Virginia,37,GT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
889,2026,6,3,2603,A,281,RMU,AI,,UPMC Events Center,Moon Township,PA,88,RUTG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
890,2026,6,3,2603,A,165,UV,iToxickiddy,,Patrick Gym,Burlington,VT,209,MOST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
891,2026,6,3,2603,A,345,SOU,AI,,F. G. Clark Center,Baton Rouge,LA,231,UVU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
892,2026,6,3,2603,A,2,AKRN,AI,,James A. Rhodes Arena,Akron,Ohio,137,SBON,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
893,2026,6,3,2603,A,288,PENN,AI,,Palestra,Philadelphia,PA,225,SUU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
894,2026,6,3,2603,A,226,SFA,AI,,William R. Johnson Coliseum,Nacogdoches,TX,305,HOW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
