MatchID,Season,SeasonID,Week,WeekID,TimeSlot,HomeTeamID,HomeTeam,HomeTeamCoach,HomeTeamRank,Arena,City,State,AwayTeamID,AwayTeam,AwayTeamCoach,AwayTeamRank,IsNeutralSite,IsInvitational,IsConferenceTournament,IsCBI,IsNIT,IsTournament,IsNationalChampionship,GameTitle,NextGameID,HomeOrAway
746,2026,6,2,2602,B,312,SEMO,AI,,Show Me Center,Cape Girardeau,MO,34,UGA,Sarge,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
747,2026,6,2,2602,B,260,DEL,AI,,Bob Carpenter Center,Newark,DE,110,UCF,Wooden,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
748,2026,6,2,2602,B,18,CAL,AI,,Haas Pavilion,Berkeley,California,76,OHIO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
749,2026,6,2,2602,B,171,LBSU,AI,,Walter Pyramid,Long Beach,CA,321,FUR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
750,2026,6,2,2602,B,150,BELL,AI,,Freedom Hall,Louisville,KY,369,MRCY,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
751,2026,6,2,2602,B,36,GAST,AI,,Georgia State Convocation Center,Atlanta,Georgia,126,WVU,smackemz3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
752,2026,6,2,2602,B,88,RUTG,AI,,Jersey Mike's Arena,Piscataway,New Jersey,336,AMCC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
753,2026,6,2,2602,B,299,SPU,AI,,Yanitelli Center,Jersey City,NJ,117,UTSA,Dakotagreer,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
754,2026,6,2,2602,B,357,LEM,AI,,Ted Grant Court,DeWitt,NY,212,SIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
755,2026,6,2,2602,B,366,CHAM,AI,,McCabe Gymnasium,Honolulu,Hawaii,265,MONM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
756,2026,6,2,2602,B,139,SDST,Minnow,,Frost Arena,Brookings,South Dakota,342,BCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
757,2026,6,3,2603,A,118,UTAH,SageBow,,Jon M. Huntsman Center,Salt Lake City,Utah,262,ELON,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
758,2026,6,3,2603,A,15,BGSU,PoopyRhinoPickle,,Stroh Center,Bowling Green,Ohio,299,SPU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
759,2026,6,3,2603,A,357,LEM,AI,,Ted Grant Court,DeWitt,NY,144,PORT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
760,2026,6,3,2603,A,117,UTSA,Dakotagreer,,Convocation Center,San Antonio,Texas,12,BAYL,Vivid,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
761,2026,6,3,2603,A,353,HART,AI,,Chase Arena,West Hartford,CT,338,LAM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
762,2026,6,3,2603,A,275,UWGB,AI,,Resch Center,Green Bay,WI,30,FLA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
763,2026,6,3,2603,A,343,PV,AI,,William J. Nicks Building,Prairie View,TX,314,MORE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
764,2026,6,3,2603,A,45,KSST,florodude,,Bramlage Coliseum,Manhattan,Kansas,291,YALE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
765,2026,6,3,2603,A,311,SIUE,AI,,Vadalabene Center,Edwardsville,IL,253,LONG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
766,2026,6,3,2603,A,84,PNST,AI,,Bryce Jordan Center,University Park,Pennsylvania,265,MONM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
767,2026,6,3,2603,A,119,UTST,Ewade,,Smith Spectrum,Logan,Utah,28,EMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
768,2026,6,3,2603,A,313,TNST,AI,,Gentry Complex,Nashville,TN,263,HAMP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
769,2026,6,3,2603,A,259,COFC,CRMO15,,TD Arena,Charleston,SC,276,IUI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
770,2026,6,3,2603,A,221,WIU,AI,,Western Hall,Macomb,IL,350,TXSO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
771,2026,6,3,2603,A,157,STET,AI,,Edmunds Center,DeLand,FL,248,SSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
772,2026,6,3,2603,A,374,SBU,AI,,San Juan Arena,San Miguel,Manila,228,UTA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
773,2026,6,3,2603,A,267,NE,AI,,Matthews Arena,Boston,MA,39,UHOU,Mahrowkeen,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
774,2026,6,3,2603,A,40,ILLI,nemolee.exe,,State Farm Center,Urbana Champaign,Illinois,368,SAMO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
775,2026,6,3,2603,A,154,UNA,AI,,Flowers Hall,Florence,AL,194,CREI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
776,2026,6,3,2603,A,330,VMI,AI,,Cameron Hall,Lexington,VA,35,GASO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
777,2026,6,3,2603,A,304,NCCU,AI,,McDougald–McLendon Arena,Durham,NC,334,SELA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
778,2026,6,3,2603,A,97,CUSE,Diesel.be,,JMA Wireless Dome,Syracuse,New York,156,QUOC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
779,2026,6,3,2603,A,205,SCU,chaserck,,Leavey Center,Santa Clara,CA,346,AAMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
780,2026,6,3,2603,A,305,HOW,AI,,Burr Gymnasium,Washington,DC,359,STO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
781,2026,6,3,2603,A,245,NAU,AI,,Walkup Skydome,Flagstaff,AZ,54,MRSH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
782,2026,6,3,2603,A,95,USM,AI,,Reed Green Coliseum,Hattiesburg,Mississippi,10,AUB,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
783,2026,6,3,2603,A,207,INST,AI,,Hulman Center,Terre Haute,IN,155,UNF,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
784,2026,6,3,2603,A,212,SIU,AI,,Banterra Center,Carbondale,IL,130,WYOM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
785,2026,6,3,2603,A,325,UTC,AI,,McKenzie Arena,Chattanooga,TN,68,NEV,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
786,2026,6,3,2603,A,167,UCSB,AI,,UC Santa Barbara Events Center,Santa Barbara,CA,216,UND,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
787,2026,6,3,2603,A,178,UIC,AI,,Credit Union 1 Arena,Chicago,IL,20,CHAR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
788,2026,6,3,2603,A,295,MAN,AI,,Draddy Gymnasium,Riverdale,NY,108,TULS,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
789,2026,6,3,2603,A,283,YSU,AI,,Beeghly Center,Youngstown,OH,227,TAR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
790,2026,6,3,2603,A,226,SFA,AI,,William R. Johnson Coliseum,Nacogdoches,TX,234,BUCK,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
791,2026,6,3,2603,A,102,TAMU,AI,,Reed Arena,College Station,Texas,13,BOIS,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
792,2026,6,3,2603,A,335,ETAM,AI,,Texas A&M–Commerce Field House,Commerce,TX,244,MTST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
793,2026,6,3,2603,A,159,BING,AI,,Binghamton University Events Center,Vestal,NY,347,UAPB,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
794,2026,6,3,2603,A,204,SF,banana,,The Sobrato Center,San Francisco,CA,237,LAF,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
795,2026,6,3,2603,A,323,CIT,AI,,McAlister Field House,Charleston,SC,365,SFNY,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
796,2026,6,3,2603,A,170,CSUF,AI,,Titan Gym,Fullerton,CA,77,OHST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
797,2026,6,3,2603,A,27,ECU,AI,,Williams Arena at Minges Coliseum,Greenville,North Carolina,222,GCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
798,2026,6,3,2603,A,60,MIST,IzzoLover,,Breslin Student Events Center,East Lansing,Michigan,69,UNM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
799,2026,6,3,2603,A,200,GONZ,RJ Broadway Barrett,,McCarthey Athletic Center,Spokane,WA,280,PFW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
800,2026,6,3,2603,A,242,IDST,alexfall862,,Holt Arena,Pocatello,ID,372,HILO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
801,2026,6,3,2603,A,24,COLO,Bingo415,,CU Events Center,Boulder,Colorado,136,GEOT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
802,2026,6,3,2603,A,160,BRY,AI,,Chace Athletic Center,Smithfield,RI,37,GT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
803,2026,6,3,2603,A,375,TUV,AI,,Magnavox Arena,Fakaifou,TU,80,ODU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
804,2026,6,3,2603,A,264,HOF,AI,,Mack Sports Complex,Hempstead,NY,150,BELL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
805,2026,6,3,2603,A,331,MCN,AI,,The Legacy Center,Lake Charles,LA,145,SEAU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
806,2026,6,3,2603,A,287,DART,AI,,Leede Arena,Hanover,NH,218,ORU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
807,2026,6,3,2603,A,342,BCU,AI,,Moore Gymnasium,Daytona Beach,FL,254,PRE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
808,2026,6,3,2603,A,256,UNCA,AI,,Kimmel Arena,Asheville,NC,18,CAL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
809,2026,6,3,2603,A,363,CCSU,AI,,William H. Detrick Gymnasium,New Britain,CT,38,HAWI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
810,2026,6,3,2603,A,93,SOCA,AI,,Colonial Life Arena,Columbia,South Carolina,302,FAIR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
811,2026,6,3,2603,A,142,JU,Ricky Campbell,,Swisher Gymnasium,Jacksonville,Florida,298,RID,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
812,2026,6,3,2603,A,351,MSVU,AI,,Harrison HPER Complex,Itta Bena,MS,296,QUIN,dotNectar,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
813,2026,6,3,2603,A,75,ND,Tarheelguy43,,Edmund P. Joyce Center,South Bend,Indiana,306,UMES,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
814,2026,6,3,2603,A,378,UWF,AI,,UWF Field House,Pensacola,FL,47,UKEN,Ezaco,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
815,2026,6,3,2603,A,210,MUR,AI,,CFSB Center,Murray,KY,332,NWST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
816,2026,6,3,2603,A,79,OKST,AI,,Gallagher-Iba Arena,Stillwater,Oklahoma,91,SMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
817,2026,6,3,2603,A,139,SDST,Minnow,,Frost Arena,Brookings,South Dakota,209,MOST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
818,2026,6,3,2603,A,223,ACU,ArmTheSharks,,Moody Coliseum,Abilene,TX,217,NDSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
819,2026,6,3,2603,A,250,CHSO,AI,,Buccaneer Field House,Bules Creek,NC,153,LIP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
820,2026,6,3,2603,A,317,USI,AI,,Screaming Eagles Arena,Evansville,IN,225,SUU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
821,2026,6,3,2603,A,183,DUQ,AI,,UPMC Cooper Fieldhouse,Pittsburgh,PA,315,UTM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
822,2026,6,3,2603,A,339,UNO,AI,,Lakefront Arena,New Orleans,LA,31,FAU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
823,2026,6,3,2603,A,240,EWU,David VanHousen,,Reese Court,Cheney,WA,147,SHSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
824,2026,6,3,2603,A,309,DSU,AI,,Memorial Hall,Dover,DE,329,UNCG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
825,2026,6,3,2603,A,190,RICH,AI,,Robins Center,Richmond,VA,300,NIA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
826,2026,6,3,2603,A,90,SJSU,Chandler1,,Provident Credit Union Event Center,San Jose,California,49,ULL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
827,2026,6,3,2603,A,196,PROV,AI,,Amica Mutual Pavilion,Providence,RI,278,NKU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
828,2026,6,3,2603,A,241,IDHO,TuscanSota,,Idaho Central Credit Union Arena,Moscow,ID,185,GMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
829,2026,6,3,2603,A,107,TLNE,kgreene829,,Devlin Fieldhouse,New Orleans,Louisiana,321,FUR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
830,2026,6,3,2603,A,272,CAMP,AI,,"John W. Pope, Jr. Convocation Center",Buies Creek,NC,133,USD,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
831,2026,6,3,2603,A,122,VT,AI,,Cassell Coliseum,Blacksburg,Virginia,176,BRAD,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
832,2026,6,3,2603,A,249,WEB,AI,,Dee Events Center,Ogden,UT,252,HP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
833,2026,6,3,2603,A,96,STAN,dibi74,,Maples Pavilion,Stanford,California,354,CHST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
834,2026,6,3,2603,A,158,ALB,AI,,SEFCU Arena,Albany,NY,48,LU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
835,2026,6,3,2603,A,162,UML,AI,,Tsongas Center,Lowell,MA,257,UPST,Viselli,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
836,2026,6,3,2603,A,235,COLG,AI,,Cotterell Court,Hamilton,NY,120,VAND,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
837,2026,6,3,2603,A,181,DAV,Mightydog135,,John M. Belk Arena,Davidson,NC,277,MILW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
838,2026,6,3,2603,A,247,PRST,AI,,Viking Pavilion,Portland,OR,8,ARST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
839,2026,6,3,2603,A,282,WRST,AI,,Nutter Center,Fairborn,OH,377,USPF,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
840,2026,6,3,2603,A,82,OREG,AI,,Matthew Knight Arena,Eugene,Oregon,230,UTU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
841,2026,6,3,2603,A,67,NEB,alexfall862,,Pinnacle Bank Arena,Lincoln,Nebraska,51,LT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
842,2026,6,3,2603,A,288,PENN,AI,,Palestra,Philadelphia,PA,61,MTSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
843,2026,6,3,2603,A,279,OAK,AI,,Athletics Center O'rena,Rochester,MI,361,LIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
844,2026,6,3,2603,A,71,UNC,AI,,Dean Smith Center,Chapel Hill,North Carolina,104,TTU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
845,2026,6,3,2603,A,9,ARMY,DarkTaker,,Christl Arena,West Point,New York,364,UOG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
846,2026,6,3,2603,A,303,NORF,AI,,Joseph G. Echols Memorial Hall,Norfolk,VA,319,LR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
847,2026,6,3,2603,A,89,SDSU,EmeraldSeasSunshine,,Viejas Arena,San Diego,California,73,NIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
848,2026,6,3,2603,A,195,MARQ,Newkbomb,,Fiserv Forum,Milwaukee,WI,231,UVU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
849,2026,6,3,2603,A,7,ARK,bbigguns92,,Bud Walton Arena,Fayetteville,Arkansas,50,ULM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
850,2026,6,3,2603,A,367,UWG,AI,,The Coliseum,Carrollton,GA,310,SCST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
851,2026,6,3,2603,A,74,NW,Willow,,Welsh–Ryan Arena,Evanston,Illinois,83,ORST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
852,2026,6,3,2603,A,86,PURD,MasonAsher,,Mackey Arena,West Lafayette,Indiana,166,UCD,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
853,2026,6,3,2603,A,316,LIN,AI,,Robert F. Hyland Performance Arena,St. Charles,MO,184,FOR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
854,2026,6,3,2603,A,224,CBU,AI,,CBU Events Center,Riverside,CA,76,OHIO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
855,2026,6,3,2603,A,26,DUKE,kaydennpierce,,Cameron Indoor Stadium,Durham,North Carolina,352,JXST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
856,2026,6,3,2603,A,151,CARK,AI,,Farris Center,Conway,AR,109,UAB,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
857,2026,6,3,2603,A,258,WIN,AI,,Winthrop Coliseum,Rock Hill,SC,215,KCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
858,2026,6,3,2603,A,345,SOU,AI,,F. G. Clark Center,Baton Rouge,LA,327,WCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
859,2026,6,3,2603,A,284,BRWN,AI,,Pizzitola Sports Center,Providence,RI,202,PAC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
860,2026,6,3,2603,A,64,MIZZ,AI,,Mizzou Arena,Columbia,Missouri,19,CMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
861,2026,6,3,2603,A,268,TOW,AI,,SECU Arena,Towson,MD,292,SIE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
862,2026,6,3,2603,A,36,GAST,AI,,Georgia State Convocation Center,Atlanta,Georgia,186,GW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
863,2026,6,3,2603,A,193,BUT,Benniebillracks5 ,,Hinkle Fieldhouse,Indianapolis,IN,164,NJIT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
864,2026,6,3,2603,A,260,DEL,AI,,Bob Carpenter Center,Newark,DE,52,LOU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
865,2026,6,3,2603,A,129,WISC,Offseem,,Kohl Center,Madison,Wisconsin,376,HPU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
866,2026,6,3,2603,A,198,VILL,Haschdei,,Finneran Pavilion[f],Villanova,PA,168,UCR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
867,2026,6,3,2603,A,373,JRU,AI,,Mall of Asia Arena,Mandaluyong City,Manila,163,UNH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
868,2026,6,3,2603,A,3,BAMA,thatfunk,,Coleman Coliseum,Tuscaloosa,Alabama,33,FRES,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
869,2026,6,3,2603,A,11,BALL,Patzekuchen,,Worthen Arena,Muncie,Indiana,199,XAV,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
870,2026,6,3,2603,A,1,USAF,Naph,,Cadet Field House,Colorado Springs,Colorado,286,COR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
871,2026,6,3,2603,A,42,IOWA,AI,,Carver–Hawkeye Arena,Iowa City,Iowa,187,LAS,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
872,2026,6,3,2603,A,140,DPU,LordLittlebutt,,Wintrust Arena[c],Chicago,Illinois,208,ILST,Ape,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
873,2026,6,3,2603,A,125,WAST,AI,,Beasley Coliseum,Pullman,Washington,111,UCLA,jmjacobs,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
874,2026,6,3,2603,A,128,WMU,Jieret,,University Arena,Kalamazoo,Michigan,62,MINN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
875,2026,6,3,2603,A,106,TROY,AI,,Trojan Arena,Troy,Alabama,56,MEMP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
876,2026,6,3,2603,A,206,HALL,AI,,Prudential Center,South Orange,New Jersey,173,CP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
877,2026,6,3,2603,A,100,TENN,tsweezy,,Thompson–Boling Arena,Knoxville,Tennessee,134,SMC,believer,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
878,2026,6,3,2603,A,63,MSST,AI,,Humphrey Coliseum,Starkville,Mississippi,65,NAVY,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
879,2026,6,3,2603,A,180,JMU,AI,,Atlantic Union Bank Center,Harrisonburg,VA,46,KENT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
880,2026,6,3,2603,A,22,CLEM,AI,,Littlejohn Coliseum,Clemson,South Carolina,362,MRMK,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
881,2026,6,3,2603,A,197,SJU,SyndaKyt,,Madison Square Garden[d],Queens,NY,43,IAST,curtismc,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
882,2026,6,3,2603,A,169,UCSD,kyletrask11,,RIMAC Arena,San Diego,CA,274,DETM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
883,2026,6,3,2603,A,192,SLU,AI,,Chaifetz Arena,St. Louis,MO,127,WKU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
884,2026,6,3,2603,A,307,MORG,AI,,Talmadge L. Hill Field House,Baltimore,MD,87,RICE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
885,2026,6,3,2603,A,348,FAMU,AI,,Al Lawson Center,Tallahassee,FL,4,APST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
886,2026,6,3,2603,A,57,MIAF,Dearden,,Watsco Center,Coral Gables,Florida,23,CCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
887,2026,6,3,2603,A,297,MRST,wintersb,,McCann Arena,Poughkeepsie,NY,179,EVAN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
888,2026,6,3,2603,A,328,MER,AI,,Hawkins Arena,Macon,GA,113,MASS,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
889,2026,6,3,2603,A,32,FSU,AI,,Donald L. Tucker Civic Center,Tallahassee,Florida,270,STBK,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
890,2026,6,3,2603,A,324,WOF,WappyNemoberry,,Jerry Richardson Indoor Stadium,Spartanburg,SC,137,SBON,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
891,2026,6,3,2603,A,289,HARV,Jim West,,Lavietes Pavilion,Cambridge,MA,55,UMD,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
892,2026,6,3,2603,A,53,LSU,AI,,Pete Maravich Assembly Center,Baton Rouge,Louisiana,21,CINC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
893,2026,6,3,2603,A,148,KNSW,AI,,KSU Convocation Center,Kennesaw,GA,238,LEH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
