id,player_id,first_name,last_name,position,archetype,team_id,team_abbr,age,year,state,country,height,stars,overall,finishing,shooting2,shooting3,free_throw,ballwork,rebounding,interior_defense,perimeter_defense,potential_grade,pro_potential_grade,stamina,playtime_expectations,minutes,potential,discipline,injury_rating,is_injured,injury_name,injury_type,weeks_of_recovery,injury_reserve,personality,free_agency,recruiting_bias,work_ethic,academic_bias,is_redshirt,is_redshirting,has_graduated,has_progressed,spec_shooting2,spec_shooting3,spec_finishing,spec_free_throw,spec_ballwork,spec_rebounding,spec_interior_defense,spec_perimeter_defense,spec_count,inside_proportion,mid_range_proportion,three_point_proportion,position_one,position_two,position_three,p1_minutes,p2_minutes,p3_minutes,will_declare,previous_team_id,previous_team,will_transfer,leaving_status,transfer_status,transfer_likeliness,recruiting_bias_value,legacy_id,relative_id,notes,relative_type,created_at,updated_at,deleted_at,defense
6620,6620,Teodoro,Raya,PG,,367,UWG,21,3,,Uruguay,5-11,2,45,13,14,10,12,10,2,10,6,B-,46,32,3,0,51,7,16,0,,,0,0,Average,Average,"Prefers to play for a specific coach",Quiet,Average,0,0,0,1,0,0,1,0,1,1,1,1,5,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:49:18.162","2025-12-11 23:59:46.567",NULL,0
6621,6621,Arlie,Beil,PF,,32,FSU,21,3,Florida,USA,6-5,2,52,19,16,1,15,6,7,13,8,B-,53,43,6,0,71,13,9,0,,,0,0,Motivational,Average,Average,Average,Average,1,0,0,1,1,0,0,1,0,0,1,0,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 14:51:49.129","2025-12-11 22:43:42.310",NULL,0
6622,6622,Oscar,Waites,SF,,179,EVAN,21,3,"District of Columbia",USA,6-8,2,46,13,13,4,13,9,6,7,9,F,58,44,1,13,17,6,11,0,,,0,0,Outgoing,Average,Average,Average,Average,0,0,0,1,0,1,0,0,0,0,0,0,1,2.2537989549687736,1.776352474633069,1.150872282898753,SG,,,13,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:22:00.678","2025-12-11 23:27:36.536",NULL,0
6623,6623,Jorge,Herrera,PG,,365,SFNY,19,1,,Argentina,6-3,3,47,12,10,8,11,7,10,7,11,D+,22,30,8,0,44,7,14,0,,,0,0,Average,Average,"Prefers to play for a national championship contender","Skips Leg Day","Naturally book smart",0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,Low,,0,0,,0,"2024-03-20 15:49:10.344","2025-02-20 16:53:24.797",NULL,0
6624,6624,Adam,Voll,SG,,189,URI,21,3,"Rhode Island",USA,5-11,3,50,9,8,17,8,13,8,11,7,F,55,41,1,21,8,13,10,0,,,0,0,Selfish,"Wants extensions",Average,Average,Average,0,0,0,1,0,0,0,0,0,0,0,0,0,3.9537138217055987,3.3109555481570956,3.13708509803391,SF,,,21,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:23:33.904","2025-12-11 23:29:33.834",NULL,0
6625,6625,Jose,Nunez,PF,,81,MISS,20,2,Arizona,USA,6-7,1,39,9,15,2,9,5,10,7,7,B,42,33,1,0,75,14,14,0,,,0,0,Average,"Wants extensions","Prefers to play for a specific coach","Track Athlete","Takes AP classes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:50:09.550","2026-01-30 00:29:08.294",NULL,0
6626,6626,Robert,Demarse,PG,,180,JMU,21,3,Connecticut,USA,6-0,4,64,14,9,20,18,15,11,12,6,B+,3,39,13,26,83,12,10,0,,,0,0,Average,Average,"Prefers to play for a specific coach",Average,Average,0,0,0,1,0,1,1,1,1,1,0,0,5,4.8826631539957965,1.8406666877701021,9.044097696214806,SG,,,26,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:22:08.793","2025-12-11 23:27:40.999",NULL,0
6627,6627,Eric,Mabry,SF,,223,ACU,21,3,,"Dominican Republic",6-8,3,55,12,12,7,13,11,6,17,15,C-,92,39,1,39,46,12,8,0,,,0,0,Average,Average,Average,Average,"Didn't come here to play school",0,0,0,1,1,0,0,0,0,1,1,0,3,7.8991265636228585,9.225713997123227,2.4198487371811743,PF,SF,,25,14,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:28:35.588","2025-12-13 10:00:52.578",NULL,0
6628,6628,Bryan,Long,PG,,352,JXST,21,3,"Rhode Island",USA,5-11,3,61,13,11,15,5,20,11,6,8,C,10,32,10,30,55,13,14,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,0,1,0,0,0,0,0,1,2,5.852849875806647,7.014073739999949,3.9354798017823214,SG,,,30,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:47:29.773","2025-12-11 23:57:11.014",NULL,0
6629,6629,Dennis,Herd,SG,,331,MCN,21,3,"American Samoa",USA,5-11,3,55,12,17,10,6,17,11,1,8,F,69,37,4,35,13,16,9,0,,,0,0,Average,Average,"Prefers to be close to home",Average,Average,0,0,0,1,1,1,0,1,0,0,1,1,5,6.330550930763805,10.694644882887689,1.93087493734605,SF,SG,,25,10,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:44:24.081","2025-12-11 23:53:35.467",NULL,0
6630,6630,David,Mason,SF,,344,ALCN,21,3,Idaho,USA,6-7,3,57,13,5,4,9,14,17,8,7,C+,48,40,5,30,55,15,11,0,,,0,0,Average,"Will eventually play for LeBron",Average,Average,"Naturally book smart",0,0,0,1,0,1,1,0,1,0,1,1,5,7.563205139216995,3.066358906867517,3.878540877289288,SG,,,30,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:46:19.297","2025-12-11 23:55:51.451",NULL,0
6631,6631,Tom,Oshiro,SG,,140,DPU,21,3,Vermont,USA,5-11,3,55,5,17,19,17,13,12,8,8,B,48,33,2,20,53,12,8,0,,,0,0,Tough,Average,Average,Average,"Sits at the back of the class",1,0,0,1,0,0,0,0,1,1,1,1,4,0,1,15,SG,PG,,5,15,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:11:51.677","2026-01-29 19:53:48.828",NULL,0
6632,6632,Tommy,Ho,SF,,236,HC,21,3,Mississippi,USA,6-5,2,50,12,7,6,15,11,7,10,12,D+,17,39,5,36,41,9,9,0,,,0,0,Disruptive,Average,Average,Average,Average,0,0,0,1,0,0,0,1,1,1,0,1,4,9.490752596727845,5.411836634552365,2.100455874102196,PF,SF,,29,7,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:30:31.090","2025-12-11 23:37:41.759",NULL,0
6633,6633,Neil,Lange,PF,,313,TNST,20,2,Kansas,USA,6-7,1,39,8,15,2,13,6,9,8,5,B,88,38,1,0,49,9,13,0,,,0,0,Average,Average,Average,Average,"Loves Learning",0,0,0,1,0,0,0,1,0,1,0,1,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:49:56.842","2026-01-30 00:29:19.836",NULL,0
6634,6634,Alex,Guerrero,PF,,19,CMU,21,3,,Chile,6-6,3,51,16,11,4,12,9,7,13,7,C,55,34,1,0,60,4,15,0,,,0,0,Disruptive,Average,Average,Average,"Wants to finish degree",0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 14:49:45.552","2026-02-14 22:00:56.860",NULL,0
6635,6635,Hong,Duong,PF,,266,NCAT,21,3,Wyoming,USA,6-7,2,52,14,13,10,15,14,5,7,8,A,48,33,3,26,72,12,6,0,,,0,0,Average,Average,"Prefers to play for a team with a rich history",Average,Average,0,0,0,1,0,0,1,1,0,0,1,1,4,8.086833847652583,5.192677146971299,2.106048954560936,SF,,,26,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:34:55.574","2025-12-11 23:42:32.136",NULL,0
6636,6636,Barry,Hillman,SG,,228,UTA,21,3,Nevada,USA,6-0,1,41,9,17,15,14,10,4,4,3,B-,25,36,1,11,53,11,10,0,,,0,0,Average,Average,"Prefers to play for an up-and-coming team",Average,Studious,0,0,0,1,0,1,0,1,1,1,1,0,5,1.5093069066281513,2.957571442335067,1.3105445601225587,SF,,,11,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:29:19.573","2025-12-11 23:36:25.636",NULL,0
6637,6637,Ronald,Hardin,C,,184,FOR,20,2,,Russia,7-0,1,40,7,9,3,2,4,14,11,11,C,30,38,1,0,54,12,11,0,,,0,0,Average,"Drafted team discount","Prefers to play for a specific coach",Average,Average,0,0,0,1,0,1,0,0,1,0,1,1,4,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:49:57.438","2026-02-04 16:03:35.229",NULL,0
6638,6638,Jose,Hernandez,C,,179,EVAN,21,3,"New York",USA,6-11,2,44,15,2,7,1,7,9,9,12,D-,61,35,4,0,15,7,6,0,,,0,0,Paranoid,"Hates Cleveland","Prefers to play for a team with a rich history",Average,Average,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,0,0,0,0,206,HALL,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:00:49.381","2026-01-14 23:07:57.660",NULL,0
6639,6639,Paul,Thompson,SG,,306,UMES,21,3,,Ukraine,6-4,2,47,6,10,18,9,10,14,9,1,C+,55,44,5,26,49,7,11,0,,,0,0,Cooperative,Average,Average,Quiet,Average,0,0,0,1,0,0,0,0,0,1,0,0,1,2.604065099852695,4.2430042821959875,2.76556614833526,SG,,,26,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:40:45.521","2025-12-11 23:49:22.008",NULL,0
6640,6640,Dion,Charles,SF,,222,GCU,21,3,,Nigeria,6-8,2,42,9,8,3,10,9,8,14,5,D+,14,34,1,0,29,9,11,0,,,0,0,Irrational,Average,Average,Average,Average,0,0,0,1,1,1,0,1,0,0,0,0,3,0,0,0,,,,0,0,0,0,95,USM,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:05:29.254","2026-01-30 00:29:41.422",NULL,0
6641,6641,Trung,Hundal,PG,,286,COR,21,3,Texas,USA,6-2,2,48,8,12,9,11,14,12,5,3,D+,45,36,6,11,31,10,8,0,,,0,0,Average,Market-driven,Average,"Skips Leg Day",Average,0,0,0,1,0,1,0,0,0,1,0,1,3,1.695738135512003,2.545996729842431,0.9438869325733152,SG,,,11,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:37:50.858","2025-12-11 23:45:51.209",NULL,0
6642,6642,Lon,Saylor,SG,,38,HAWI,21,3,Vermont,USA,6-2,2,49,14,11,15,11,9,3,14,8,C+,56,38,1,0,40,11,16,0,,,0,0,Average,Average,Average,Hard-working,Average,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 14:52:43.783","2025-12-11 22:44:39.416",NULL,0
6643,6643,Dale,Schalk,SG,,124,WASH,21,3,Tennessee,USA,5-10,3,48,13,8,18,8,9,9,6,7,D,44,39,1,0,42,10,12,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,1,1,1,0,0,1,1,1,6,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:09:37.895","2025-12-11 23:16:57.882",NULL,0
6644,6644,Satya,Wong,C,,257,UPST,21,3,Guam,USA,6-9,3,58,16,6,7,11,15,8,8,14,D+,39,45,8,40,49,8,11,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,1,0,1,1,1,0,0,0,4,15,0,0,C,PF,,12,28,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:33:35.690","2025-12-11 23:41:03.120",NULL,0
6645,6645,Jeremy,Easley,SG,,109,UAB,21,3,,Spain,5-10,2,47,11,11,8,14,18,4,4,2,B-,77,36,2,0,47,4,9,0,,,0,0,Average,"Championship seeking",Average,Average,"Sits at the front of the class",0,0,0,1,1,0,0,0,1,1,0,0,3,0,0,0,,,,0,0,0,0,45,KSST,NULL,NULL,0,,,0,0,,0,"2024-03-20 14:54:47.838","2026-02-04 16:03:40.550",NULL,0
6646,6646,Paul,Chan,SG,,0,,20,2,Ohio,USA,6-5,2,48,10,8,12,4,18,3,9,10,C-,38,30,1,0,47,7,8,0,,,0,0,Reliable,Average,Average,Average,Average,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,,,,0,0,0,0,43,IAST,NULL,NULL,2,Low,,0,0,,0,"2024-03-20 14:53:28.919","2026-01-07 23:03:51.902",NULL,0
6647,6647,Devon,Walker,PF,,53,LSU,21,3,"American Samoa",USA,6-6,3,48,7,14,8,7,9,14,8,10,D+,47,42,4,39,46,8,3,0,,,0,0,Tough,Average,Legacy,Average,Average,0,0,0,1,0,0,0,0,0,0,0,0,0,4.991574981519511,9.43946502414671,3.172932277108753,PF,SF,,28,11,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 14:59:20.144","2025-12-11 23:03:57.400",NULL,0
6648,6648,Raymond,Schaefer,PG,,0,,21,3,Idaho,USA,6-3,1,42,11,11,7,15,13,3,3,5,C-,42,39,1,0,53,13,12,0,,,0,0,Average,Average,"Prefers to play for a national championship contender","Focuses on Max Weight","More likely to get academic probation",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,291,YALE,NULL,NULL,2,High,,0,0,,0,"2024-03-20 15:38:35.162","2026-01-07 23:03:53.098",NULL,0
6649,6649,Gregory,Cousins,PF,,303,NORF,21,3,"North Carolina",USA,6-6,3,54,13,7,7,9,11,13,11,9,C-,45,35,10,12,42,7,12,0,,,0,0,Average,"I'm the starter",Average,Average,"Less likely to get academic probation",0,0,0,1,0,1,0,0,1,0,0,1,3,3.556530662880305,2.069693007830236,1.0283372876503036,SF,,,12,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:40:19.178","2025-12-11 23:48:51.855",NULL,0
6650,6650,David,Buttery,PG,,0,,21,3,"West Virginia",USA,6-0,2,50,10,12,16,14,13,7,12,1,C,45,36,5,0,48,11,7,0,,,0,0,Average,Average,Average,"Footwork king",Average,0,0,0,1,1,0,0,0,0,1,1,0,3,0,0,0,,,,0,0,0,0,224,CBU,NULL,NULL,2,Medium,,0,0,,0,"2024-03-20 15:28:43.829","2026-01-07 23:03:54.311",NULL,0
6651,6651,Joseph,French,PF,,299,SPU,21,3,Minnesota,USA,6-6,2,48,7,6,8,9,11,10,16,11,B,45,32,2,0,55,9,15,0,,,0,0,Average,Average,"Prefers to play in a different state",Average,Average,0,0,0,1,0,1,0,1,0,1,0,0,3,0,0,0,,,,0,0,0,0,154,UNA,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:08:16.915","2025-12-11 23:48:14.033",NULL,0
6652,6652,Kenneth,Petrarca,PF,,192,SLU,20,2,Nevada,USA,6-6,1,37,7,10,2,15,6,7,9,7,C,49,34,1,12,55,10,7,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,0,0,0,0,1,1,0,0,2,2.7596586619119368,3.581731411413504,0.31273415728224224,SF,,,12,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:24:02.512","2025-12-11 23:30:09.537",NULL,0
6653,6653,John,Courtney,SG,,346,AAMU,21,3,,Estonia,5-10,2,42,6,17,14,6,11,9,8,1,C,74,43,4,0,49,7,9,0,,,0,0,Average,Average,Average,Average,"Less likely to get academic probation",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:46:37.671","2025-12-11 23:56:12.476",NULL,0
6654,6654,Andrew,Srinivasan,PG,,0,,21,3,Wisconsin,USA,5-10,2,46,6,12,13,13,21,1,2,11,C+,43,40,5,0,52,17,13,0,,,0,0,Average,Average,Average,Average,"Wants to finish degree",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,0,0,0,0,137,SBON,NULL,NULL,2,Medium,,0,0,,0,"2024-03-20 15:11:26.009","2026-01-07 23:03:55.063",NULL,0
6655,6655,Raj,Tran,C,,145,SEAU,21,3,Utah,USA,6-9,3,52,15,8,6,7,4,11,13,18,C-,74,34,6,7,42,16,11,0,,,0,0,Average,Average,Average,"Working-Class mentality",Average,0,0,0,1,0,1,0,1,1,0,1,1,5,2.5959676605273057,1.3497100828658437,0.6686142704522033,PF,,,7,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:12:37.033","2025-12-11 23:21:15.715",NULL,0
6656,6656,Raul,Alvarez,PG,,136,GEOT,21,3,Georgia,USA,5-11,2,43,11,11,8,13,16,1,9,2,C-,47,41,5,0,41,11,16,0,,,0,0,Average,"Hometown hero",Average,Average,Average,0,0,0,1,0,0,1,0,0,0,1,1,3,0,0,0,,,,0,0,0,0,367,UWG,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:49:17.572","2026-01-30 00:29:59.237",NULL,0
6657,6657,Gary,Hutchinson,SF,,128,WMU,21,3,Vermont,USA,6-5,4,62,13,14,11,11,8,14,19,12,A+,65,34,14,0,89,9,6,0,,,0,0,Average,Average,Open-Minded,Average,Average,0,0,0,1,1,0,0,0,0,0,1,1,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,Medium,,0,0,,0,"2024-03-20 15:10:13.110","2025-12-19 10:00:13.573",NULL,0
6658,6658,Richard,Williams,SF,,275,UWGB,21,3,Maine,USA,6-6,2,45,12,14,4,7,5,7,10,16,D+,56,45,5,41,46,13,14,0,,,0,0,Narcissist,"I'm the starter",Average,Average,"Takes AP classes",0,0,0,1,1,1,1,0,0,0,0,1,4,8.246116740105007,7.871339143230418,2.1265466895165135,PF,SF,,21,20,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:36:14.563","2025-12-11 23:43:59.250",NULL,0
6659,6659,Joo,Patel,SG,,5,ZONA,21,3,"New York",USA,5-11,4,67,15,15,15,15,15,10,12,12,B+,47,36,12,36,62,9,13,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,0,0,1,1,1,1,0,1,5,7.2314781992201365,6.95697796432319,4.264762639907372,SF,SG,,29,7,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 14:46:59.374","2025-12-12 10:00:08.273",NULL,0
6660,6660,Roy,Dunman,SF,,337,NICH,21,3,Florida,USA,6-7,4,63,17,11,10,12,11,11,10,16,B+,24,33,14,30,67,11,4,0,,,0,0,Average,Average,"Prefers to play for a team with a rich history",Average,"Class Clown",0,0,0,1,0,0,0,0,0,0,0,0,0,8.923428781676423,6.396229070345482,2.5228211479784237,PF,,,30,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:45:17.130","2025-12-11 23:54:39.662",NULL,0
6661,6661,Albert,Joy,SG,,362,MRMK,21,3,,Finland,5-11,2,46,7,12,11,8,18,4,9,6,C+,33,43,1,0,41,11,12,0,,,0,0,Average,Average,Average,"Trolls on Discord",Average,0,0,0,1,0,1,0,0,1,1,0,1,4,0,0,0,,,,0,0,0,0,184,FOR,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:22:48.359","2026-01-30 00:30:14.350",NULL,0
6662,6662,Joseph,Cerny,SF,,293,IONA,21,3,Connecticut,USA,6-7,3,56,11,9,14,10,9,15,6,14,C,50,37,8,35,42,7,11,0,,,0,0,Average,Average,Average,"Trolls on Discord",Average,0,0,0,1,1,1,0,0,1,0,0,0,3,7.658279179770294,4.860839470667343,4.0776474011980905,SG,SF,,25,10,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:38:52.090","2025-12-11 23:46:56.865",NULL,0
6663,6663,Tri,Patel,SG,,318,TNTC,21,3,Georgia,USA,6-2,2,44,7,15,8,9,13,6,14,3,C,47,42,2,15,53,10,11,0,,,0,0,Average,Average,Open-Minded,Average,Average,0,0,0,1,0,0,0,0,0,0,0,0,0,2.019378772392813,3.781666123614031,1.2592019244436041,SF,,,15,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:42:30.433","2025-12-11 23:51:24.305",NULL,0
6664,6664,Gene,Danielson,SG,,217,NDSU,21,3,,Canada,6-4,2,45,7,13,11,9,12,5,10,11,C+,55,35,5,11,41,9,5,0,,,0,0,Average,"Wants extensions","Prefers to play in a different state","Trolls on Discord",Average,0,0,0,1,0,1,0,1,1,0,1,1,5,1.5235822390667761,2.922720156984138,1.169290755265207,SG,,,11,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:27:41.649","2025-12-11 23:34:24.132",NULL,0
6665,6665,Michael,Husby,SF,,299,SPU,21,3,"South Carolina",USA,6-5,4,60,16,13,4,7,14,9,13,13,F,53,38,15,33,8,12,10,0,,,0,0,Flamboyant,"I'm the starter",Average,Average,Average,0,0,0,1,1,0,1,1,1,0,0,0,4,7.459869039429948,3.878853674188641,4.261464275023883,PF,SF,,26,7,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:39:43.458","2025-12-11 23:48:12.472",NULL,0
6666,6666,Luis,Cervantes,SG,,267,NE,21,3,"West Virginia",USA,5-10,2,46,10,11,9,6,10,9,6,13,B,49,39,5,0,48,7,10,0,,,0,0,Average,Market-driven,Average,Average,"Naturally book smart",0,0,0,1,0,1,0,0,1,1,1,1,5,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:00:13.746","2026-01-30 00:30:27.515",NULL,0
6667,6667,Dennis,Diramio,PG,,315,UTM,21,3,Mississippi,USA,6-4,1,37,6,14,12,8,8,3,7,11,D-,53,39,1,33,18,10,13,0,,,0,0,Average,Average,Average,Persistant,Average,0,0,0,1,0,1,0,1,1,0,0,0,3,1.6343315828017349,2.5081774261092953,10.968275309948908,SG,PG,,4,29,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:42:04.841","2025-12-11 23:50:49.838",NULL,0
6668,6668,Alan,Wu,SG,,316,LIN,21,3,Arizona,USA,6-0,1,35,6,10,11,10,11,2,7,6,B+,50,43,1,0,65,16,13,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SG,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:38:26.445","2026-01-30 00:30:45.179",NULL,0
6669,6669,William,Painter,SF,,113,MASS,21,3,Mississippi,USA,6-6,3,56,14,9,6,11,10,12,18,6,B-,47,33,2,32,53,13,12,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,0,1,0,0,1,1,1,0,4,9.143058818357263,8.509787383836349,2.3889453005158092,PF,SF,,11,21,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:07:54.505","2025-12-11 23:14:54.362",NULL,0
6670,6670,Armando,Pedraza,PG,,284,BRWN,21,3,Oregon,USA,6-1,3,48,6,7,14,4,13,12,10,9,B-,52,37,9,28,49,17,10,0,,,0,0,Average,"Hates Cleveland",Average,Average,Average,0,0,0,1,0,0,0,0,0,1,0,0,1,4.262032638979527,4.810989760169398,3.8608794774804895,SG,,,28,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:37:32.852","2025-12-11 23:45:31.582",NULL,0
6671,6671,Bruce,Mckinney,SG,,71,UNC,21,3,Texas,USA,6-4,3,54,13,14,12,12,8,10,12,10,C+,46,39,8,0,49,13,18,0,,,0,0,Average,Loyal,Average,"Focuses on Max Reps",Studious,0,0,0,1,1,0,1,1,0,0,1,0,4,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:01:57.114","2025-12-11 23:06:58.492",NULL,0
6672,6672,Glenn,Riha,C,,232,AMER,21,3,Hawaii,USA,6-11,3,54,8,5,10,4,10,14,13,19,B-,43,44,1,27,48,9,15,0,,,0,0,Average,"Drafted team discount","Prefers to play for an up-and-coming team",Average,Average,0,0,0,1,0,0,0,0,0,1,0,1,2,4.704294221190532,3.5224081264823086,3.475982607415097,PF,,,27,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:29:54.306","2025-12-11 23:37:00.099",NULL,0
6673,6673,Timothy,Dempsey,PG,,219,STMN,21,3,,Russia,6-2,3,56,6,14,18,9,20,3,15,13,A+,46,34,1,33,99,10,9,0,,,0,0,Average,Average,Average,"Working-Class mentality",Average,0,0,0,1,0,0,0,0,1,0,1,0,2,3.2793322370232523,6.554893831501769,4.351655164525529,SG,PG,,27,6,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:27:58.917","2025-12-11 23:34:45.669",NULL,0
6674,6674,Robert,Williams,SG,,114,UNLV,21,3,Kentucky,USA,5-10,4,67,12,15,19,10,19,14,11,5,C,67,38,11,35,52,14,16,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,0,1,0,0,0,1,0,0,2,4.492617398332513,7.576514679399441,4.133787172246111,SF,SG,,25,10,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:08:04.922","2025-12-19 10:00:10.122",NULL,0
6675,6675,Darwin,Morgan,SG,,29,FIU,21,3,Kentucky,USA,6-4,2,51,12,17,12,7,10,6,9,14,C,56,41,5,41,47,7,12,0,,,0,0,Frail,Average,Average,Hard-working,Average,0,0,0,1,0,0,1,1,0,0,1,1,4,6.450069064647174,8.269546911437073,3.373843803105482,SF,SG,,26,15,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 14:51:24.142","2025-12-13 22:00:26.796",NULL,0
6676,6676,Ted,Phillips,SF,,238,LEH,21,3,Idaho,USA,6-8,3,55,18,8,13,8,10,11,6,9,C+,50,44,3,39,58,20,11,0,,,0,0,Extroverted,Average,Average,"Working-Class mentality",Average,0,0,0,1,0,0,1,0,1,0,1,0,3,8.93213001580443,5.035593920468727,3.8005390686406377,PF,SF,,25,14,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:30:48.077","2025-12-11 23:38:00.021",NULL,0
6677,6677,Robert,Jackson,C,,143,UNOM,21,3,Guam,USA,6-9,2,41,13,5,10,6,2,6,12,15,C-,21,40,2,0,42,10,7,0,,,0,0,Average,"Hometown hero",Average,Average,"Less likely to get academic probation",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:12:19.118","2025-12-11 23:20:52.046",NULL,0
6678,6678,Patrick,Timm,SF,,319,LR,21,3,,Romania,6-7,3,51,9,14,5,14,14,6,12,11,C,51,41,6,27,33,10,17,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,1,1,1,1,0,0,0,1,5,3.305980367711893,4.370703248357807,2.7630439122224866,SG,,,27,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:42:39.836","2025-12-11 23:51:33.835",NULL,0
6679,6679,Rand,Diepenhorst,PG,,265,MONM,21,3,Delaware,USA,6-3,2,41,6,9,8,7,7,13,3,12,C+,17,34,5,0,44,11,11,0,,,0,0,Relaxed,Average,Average,"Streams too much","Sits at the back of the class",0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2024-03-20 15:34:46.173","2025-12-11 23:42:24.998",NULL,0
