GameID,Season,Week,Letter,Match Type,Home Team Rank,Home Team,Away Team,AwayTeamRank,Conference Game,Neutral Site,Invitational,Conference Tournament,CBI,NIT,Tournament,National Champ,Listed Coach,Other Coach,Arena,City,State,GameTitle,Info,NextGameID,HoA
16339,2025,7,B,CONF,,NE,UNCW,,1,0,0,0,0,0,0,0,AI,AI,Matthews Arena,Boston,MA,,,0,
16340,2025,7,B,CONF,,NEV,USAF,,1,0,0,0,0,0,0,0,AI,AI,Lawlor Events Center,Reno,NV,,,0,
16341,2025,7,B,CONF,,NIA,FAIR,,1,0,0,0,0,0,0,0,AI,AI,Gallagher Center,Lewiston,NY,,,0,
16342,2025,7,B,CONF,,NJIT,UV,,1,0,0,0,0,0,0,0,AI,iToxickiddy,Wellness and Events Center,Newark,NJ,,,0,
16343,2025,7,B,CONF,,NWST,NICH,,1,0,0,0,0,0,0,0,AI,AI,Prather Coliseum,Natchitotches,LA,,,0,
16344,2025,7,B,CONF,,OHIO,TLDO,,1,0,0,0,0,0,0,0,AI,AI,Convocation Center,Athens,OH,,,0,
16345,2025,7,B,CONF,,OHST,ILLI,,1,0,0,0,0,0,0,0,AI,nemolee.exe,Value City Arena,Columbus,OH,,,0,
16346,2025,7,B,CONF,,OREG,PNST,,1,0,0,0,0,0,0,0,AI,AI,Matthew Knight Arena,Eugene,OR,,,0,
16347,2025,7,B,CONF,,ORU,DU,,1,0,0,0,0,0,0,0,AI,AI,Mabee Center,Tulsa,OK,,,0,
16348,2025,7,B,CONF,,PAC,SCU,,1,0,0,0,0,0,0,0,AI,AI,Alex G. Spanos Center,Stockton,CA,,,0,
16349,2025,7,B,CONF,,PFW,OAK,,1,0,0,0,0,0,0,0,AI,AI,Hilliard Gates Sports Center,Fort Wayne,IN,,,0,
16350,2025,7,B,CONF,,PRST,WEB,,1,0,0,0,0,0,0,0,AI,AI,Viking Pavilion,Portland,OR,,,0,
16351,2025,7,B,CONF,,QUIN,SIE,,1,0,0,0,0,0,0,0,AI,AI,People's United Center,Hamden,CT,,,0,
16352,2025,7,B,CONF,,QUOC,EKU,,1,0,0,0,0,0,0,0,AI,AI,Curry Arena,Charlotte,NC,,,0,
16353,2025,7,B,CONF,,RAD,HP,,1,0,0,0,0,0,0,0,AI,AI,Dedmon Center,Radford,VA,,,0,
16354,2025,7,B,CONF,,RGV,SELA,,1,0,0,0,0,0,0,0,AI,AI,UTRGV Fieldhouse,Edinburg,TX,,,0,
16355,2025,7,B,CONF,,RICH,FOR,,1,0,0,0,0,0,0,0,AI,AI,Robins Center,Richmond,VA,,,0,
16356,2025,7,B,CONF,,RID,IONA,,1,0,0,0,0,0,0,0,AI,AI,Alumni Gymnasium,Lawrenceville,NJ,,,0,
16357,2025,7,B,CONF,,RUTG,NW,,1,0,0,0,0,0,0,0,AI,AI,Jersey Mike's Arena,Piscataway,NJ,,,0,
16358,2025,7,B,CONF,,SDAK,KCU,,1,0,0,0,0,0,0,0,AI,AI,Sanford Coyote Sports Center,Vermillion,SD,,,0,
16359,2025,7,B,CONF,,SDSU,CSU,,1,0,0,0,0,0,0,0,AI,AI,Viejas Arena,San Diego,CA,,,0,
16360,2025,7,B,CONF,,SEAU,ORST,,1,0,0,0,0,0,0,0,AI,AI,Climate Pledge Arena,Seattle,WA,,,0,
16361,2025,7,B,CONF,,SHSU,MOST,,1,0,0,0,0,0,0,0,AI,AI,Bernard Johnson Coliseum,Huntsville,TX,,,0,
16362,2025,7,B,CONF,,SJSU,UNM,,1,0,0,0,0,0,0,0,AI,AI,Provident Credit Union Event Center,San Jose,CA,,,0,
16363,2025,7,B,CONF,,SOCA,MSST,,1,0,0,0,0,0,0,0,AI,AI,Colonial Life Arena,Columbia,SC,,,0,
16364,2025,7,B,CONF,,SOU,PV,,1,0,0,0,0,0,0,0,AI,AI,F. G. Clark Center,Baton Rouge,LA,,,0,
16365,2025,7,B,CONF,,SPU,MRST,,1,0,0,0,0,0,0,0,AI,AI,Yanitelli Center,Jersey City,NJ,,,0,
16366,2025,7,B,CONF,,SSU,MONT,,1,0,0,0,0,0,0,0,AI,AI,Hornets Nest,Sacramento,CA,,,0,
16367,2025,7,B,CONF,,STAN,ND,,1,0,0,0,0,0,0,0,AI,AI,Maples Pavilion,Stanford,CA,,,0,
16368,2025,7,B,CONF,,STBK,MONM,,1,0,0,0,0,0,0,0,AI,AI,Island Federal Credit Union Arena,Stony Brook,NY,,,0,
16369,2025,7,B,CONF,,STET,CARK,,1,0,0,0,0,0,0,0,AI,AI,Edmunds Center,DeLand,FL,,,0,
16370,2025,7,B,CONF,,STMN,UND,,1,0,0,0,0,0,0,0,AI,AI,Schoenecker Arena,Saint Paul,MN,,,0,
16371,2025,7,B,CONF,,STO,LEM,,1,0,0,0,0,0,0,0,AI,AI,Merkert Gymnasium,Easton,MA,,,0,
16372,2025,7,B,CONF,,SUU,SAMO,,1,0,0,0,0,0,0,0,AI,AI,America First Event Center,Cedar City,UT,,,0,
16373,2025,7,B,CONF,,TEMP,TULS,,1,0,0,0,0,0,0,0,SandyToez,AI,Liacouras Center[a],Philadelphia,PA,,,0,
16374,2025,7,B,CONF,,TENN,OKLA,,1,0,0,0,0,0,0,0,tsweezy,AI,Thompson–Boling Arena,Knoxville,TN,,,0,
16375,2025,7,B,CONF,,TLNE,UAB,,1,0,0,0,0,0,0,0,kgreene829,AI,Devlin Fieldhouse,New Orleans,LA,,,0,
16376,2025,7,B,CONF,,TROY,GASO,,1,0,0,0,0,0,0,0,AI,AI,Trojan Arena,Troy,AL,,,0,
16377,2025,7,B,CONF,,TXSO,MSVU,,1,0,0,0,0,0,0,0,AI,AI,Health and Physical Education Arena,Houston,TX,,,0,
16378,2025,7,B,CONF,,UCI,UCR,,1,0,0,0,0,0,0,0,subsequent,AI,Bren Events Center,Irvine,CA,,,0,
16379,2025,7,B,CONF,,UCLA,UMD,,1,0,0,0,0,0,0,0,jmjacobs,AI,Pauley Pavilion,Los Angeles,CA,,,0,
16380,2025,7,B,CONF,,UCSB,CP,,1,0,0,0,0,0,0,0,AI,AI,UC Santa Barbara Events Center,Santa Barbara,CA,,,0,
16381,2025,7,B,CONF,,UCSD,CSUF,,1,0,0,0,0,0,0,0,AI,AI,RIMAC Arena,San Diego,CA,,,0,
16382,2025,7,B,CONF,,UGA,LSU,,1,0,0,0,0,0,0,0,Sarge,AI,Stegeman Coliseum,Athens,GA,,,0,
16383,2025,7,B,CONF,,UHOU,BAYL,,1,0,0,0,0,0,0,0,Mahrowkeen,Vivid,Fertitta Center,Houston,TX,,,0,
16384,2025,7,B,CONF,,UIW,SFA,,1,0,0,0,0,0,0,0,AI,AI,McDermott Center,San Antonio,TX,,,0,
16385,2025,7,B,CONF,,UKEN,MISS,,1,0,0,0,0,0,0,0,Ezaco,AI,Rupp Arena,Lexington,KY,,,0,
16386,2025,7,B,CONF,,ULM,ULL,,1,0,0,0,0,0,0,0,AI,AI,Fant–Ewing Coliseum,Monroe,LA,,,0,
16387,2025,7,B,CONF,,UML,ME,,1,0,0,0,0,0,0,0,AI,AI,Tsongas Center,Lowell,MA,,,0,
16388,2025,7,B,CONF,,UNC,SMU,,1,0,0,0,0,0,0,0,AI,jw1952tx,Dean Smith Center,Chapel Hill,NC,,,0,
16389,2025,7,B,CONF,,UNCA,WEBB,,1,0,0,0,0,0,0,0,AI,AI,Kimmel Arena,Asheville,NC,,,0,
16390,2025,7,B,CONF,,UNCG,MER,,1,0,0,0,0,0,0,0,AI,AI,Greensboro Coliseum,Greensboro,NC,,,0,
16391,2025,7,B,CONF,,UNCO,IDST,,1,0,0,0,0,0,0,0,AI,AI,Bank of CO Arena,Greeley,CO,,,0,
16392,2025,7,B,CONF,,UOG,UTU,,1,0,0,0,0,0,0,0,AI,AI,Calvo Field House,Mangilao,GM,,,0,
16393,2025,7,B,CONF,,UPST,WIN,,1,0,0,0,0,0,0,0,AI,AI,G. B. Hodge Center,Spartanburg,SC,,,0,
16394,2025,7,B,CONF,,URI,VCU,,1,0,0,0,0,0,0,0,AI,AI,Ryan Center,Kingston,RI,,,0,
16395,2025,7,B,CONF,,USC,IND,,1,0,0,0,0,0,0,0,AI,Piercewise1,Galen Center,Los Angeles,CA,,,0,
16396,2025,7,B,CONF,,USD,SMC,,1,0,0,0,0,0,0,0,AI,believer,Jenny Craig Pavilion,San Diego,CA,,,0,
16397,2025,7,B,CONF,,UTC,ETSU,,1,0,0,0,0,0,0,0,AI,AI,McKenzie Arena,Chattanooga,TN,,,0,
16398,2025,7,B,CONF,,UTEP,LT,,1,0,0,0,0,0,0,0,AI,AI,Don Haskins Center,El Paso,TX,,,0,
16399,2025,7,B,CONF,,UTM,MORE,,1,0,0,0,0,0,0,0,AI,AI,Kathleen and Tom Elam Center,Martin,TN,,,0,
16400,2025,7,B,CONF,,UTSA,MEMP,,1,0,0,0,0,0,0,0,AI,AI,Convocation Center,San Antonio,TX,,,0,
16401,2025,7,B,CONF,,UTST,UNLV,,1,0,0,0,0,0,0,0,Ewade,AI,Smith Spectrum,Logan,UT,,,0,
16402,2025,7,B,CONF,,UVU,UTA,,1,0,0,0,0,0,0,0,AI,AI,UCCU Center,Orem,UT,,,0,
16403,2025,7,B,CONF,,UWG,UNF,,1,0,0,0,0,0,0,0,AI,AI,The Coliseum,Carrollton,GA,,,0,
16404,2025,7,B,CONF,,VAL,BRAD,,1,0,0,0,0,0,0,0,AI,AI,Athletics–Recreation Center,Valparaiso,IN,,,0,
16405,2025,7,B,CONF,,VAND,ARK,,1,0,0,0,0,0,0,0,AI,kwheeler,Memorial Gymnasium,Nashville,TN,,,0,
16406,2025,7,B,CONF,,VMI,CIT,,1,0,0,0,0,0,0,0,AI,AI,Cameron Hall,Lexington,VA,,,0,
16407,2025,7,B,CONF,,W&M,HOF,,1,0,0,0,0,0,0,0,AI,AI,Kaplan Arena,Williamsburg,VA,,,0,
16408,2025,7,B,CONF,,WAG,CHST,,1,0,0,0,0,0,0,0,AI,AI,Spiro Sports Center,Staten Island,NY,,,0,
16409,2025,7,B,CONF,,WAKE,LOU,,1,0,0,0,0,0,0,0,Qupax,kmatt,Lawrence Joel Veterans Memorial Coliseum,Winston-Salem,NC,,,0,
16410,2025,7,B,CONF,,WASH,MINN,,1,0,0,0,0,0,0,0,AI,AI,Alaska Airlines Arena at Hec Edmundson Pavilion,Seattle,WA,,,0,
16411,2025,7,B,CONF,,WAST,SF,,1,0,0,0,0,0,0,0,TuscanSota,AI,Beasley Coliseum,Pullman,WA,,,0,
16412,2025,7,B,CONF,,WCU,SAM,,1,0,0,0,0,0,0,0,AI,AI,Ramsey Center,Cullowhee,NC,,,0,
16413,2025,7,B,CONF,,WIU,SIUE,,1,0,0,0,0,0,0,0,AI,AI,Western Hall,Macomb,IL,,,0,
16414,2025,7,B,CONF,,WKU,FIU,,1,0,0,0,0,0,0,0,AI,AI,E. A. Diddle Arena,Bowling Green,KY,,,0,
16415,2025,7,B,CONF,,WMU,BGSU,,1,0,0,0,0,0,0,0,Jieret,PoopyRhinoPickle,University Arena,Kalamazoo,MI,,,0,
16416,2025,7,B,CONF,,WOF,FUR,,1,0,0,0,0,0,0,0,AI,AI,Jerry Richardson Indoor Stadium,Spartanburg,SC,,,0,
16417,2025,7,B,CONF,,WRST,UWGB,,1,0,0,0,0,0,0,0,AI,AI,Nutter Center,Fairborn,OH,,,0,
16418,2025,7,B,CONF,,WVU,OKST,,1,0,0,0,0,0,0,0,smackemz3,AI,WVU Coliseum,Morgantown,WV,,,0,
16419,2025,7,B,CONF,,XAV,CONN,,1,0,0,0,0,0,0,0,AI,CoachCartier,Cintas Center,Cincinnati,OH,,,0,
16420,2025,8,A,OOC,,BGSU,MARQ,,0,0,0,0,0,0,0,0,PoopyRhinoPickle,AI,Stroh Center,Bowling Green,OH,,,0,
16421,2025,8,A,OOC,,HP,UTU,,0,0,0,0,0,0,0,0,AI,AI,Nido & Mariana Qubein Arena and Conference Center,High Point,NC,,,0,
16422,2025,8,A,OOC,,IUPU,FAIR,,0,0,0,0,0,0,0,0,AI,AI,IN Farmers Coliseum,INpolis,IN,,,0,
16423,2025,8,A,OOC,,MONM,UMBC,,0,0,0,0,0,0,0,0,AI,Rocketcan,OceanFirst Bank Center,West Long Branch,NJ,,,0,
16424,2025,8,A,OOC,,MUR,KCU,,0,0,0,0,0,0,0,0,AI,AI,CFSB Center,Murray,KY,,,0,
16425,2025,8,A,OOC,,UNT,LR,,0,0,0,0,0,0,0,0,AI,AI,UNT Coliseum,Denton,TX,,,0,
16426,2025,8,A,CONF,,AAMU,TXSO,,1,0,0,0,0,0,0,0,AI,AI,AL A&M Events Center,Huntsville,AL,,,0,
16427,2025,8,A,CONF,,AKRN,BUFF,,1,0,0,0,0,0,0,0,AI,AI,James A. Rhodes Arena,Akron,OH,,,0,
16428,2025,8,A,CONF,,ALB,BING,,1,0,0,0,0,0,0,0,AI,AI,SEFCU Arena,Albany,NY,,,0,
16429,2025,8,A,CONF,,ALCN,BCU,,1,0,0,0,0,0,0,0,AI,AI,Davey Whitney Complex,Lorman,MS,,,0,
16430,2025,8,A,CONF,,AMER,ARMY,,1,0,0,0,0,0,0,0,AI,AI,Bender Arena,WA,DC,,,0,
16431,2025,8,A,CONF,,APST,JMU,,1,0,0,0,0,0,0,0,AI,AI,George M. Holmes Convocation Center,Boone,NC,,,0,
16432,2025,8,A,CONF,,APSU,STET,,1,0,0,0,0,0,0,0,AI,AI,Dunn Center,Clarksville,TN,,,0,
16433,2025,8,A,CONF,,ARK,TENN,,1,0,0,0,0,0,0,0,kwheeler,tsweezy,Bud Walton Arena,Fayetteville,AR,,,0,
16434,2025,8,A,CONF,,AUB,MSST,,1,0,0,0,0,0,0,0,AI,AI,Neville Arena,Auburn,AL,,,0,
16435,2025,8,A,CONF,,BALL,CMU,,1,0,0,0,0,0,0,0,AI,AI,Worthen Arena,Muncie,IN,,,0,
16436,2025,8,A,CONF,,BAMA,MIZZ,,1,0,0,0,0,0,0,0,thatfunk,AI,Coleman Coliseum,Tuscaloosa,AL,,,0,
16437,2025,8,A,CONF,,BAYL,KANS,,1,0,0,0,0,0,0,0,Vivid,bundy,Ferrell Center,Waco,TX,,,0,
16438,2025,8,A,CONF,,BOIS,NEV,,1,0,0,0,0,0,0,0,AI,AI,ExtraMile Arena,Boise,ID,,,0,
16439,2025,8,A,CONF,,BRWN,COR,,1,0,0,0,0,0,0,0,AI,AI,Pizzitola Sports Center,Providence,RI,,,0,
16440,2025,8,A,CONF,,BU,HC,,1,0,0,0,0,0,0,0,AI,AI,Case Gym,Boston,MA,,,0,
16441,2025,8,A,CONF,,BUCK,L-MD,,1,0,0,0,0,0,0,0,AI,AI,Sojka Pavilion,Lewisburg,PA,,,0,
16442,2025,8,A,CONF,,BYU,KSST,,1,0,0,0,0,0,0,0,Bellwood,AI,Marriott Center,Provo,UT,,,0,
16443,2025,8,A,CONF,,CAN,MSM,,1,0,0,0,0,0,0,0,AI,AI,Koessler Athletic Center,Buffalo,NY,,,0,
16444,2025,8,A,CONF,,CARK,UNA,,1,0,0,0,0,0,0,0,AI,AI,Farris Center,Conway,AR,,,0,
16445,2025,8,A,CONF,,CCU,ULM,,1,0,0,0,0,0,0,0,AI,AI,HTC Center,Conway,SC,,,0,
16446,2025,8,A,CONF,,CHAM,UCD,,1,0,0,0,0,0,0,0,AI,AI,McCabe Gymnasium,Honolulu,HI,,,0,
16447,2025,8,A,CONF,,CHAR,ECU,,1,0,0,0,0,0,0,0,AI,ObliviousLAX,Dale F. Halton Arena,Charlotte,NC,,,0,
16448,2025,8,A,CONF,,CHSO,UPST,,1,0,0,0,0,0,0,0,AI,AI,Buccaneer Field House,Bules Creek,NC,,,0,
16449,2025,8,A,CONF,,CINC,AZST,,1,0,0,0,0,0,0,0,AI,AI,Fifth Third Arena,Cincinnati,OH,,,0,
16450,2025,8,A,CONF,,CIT,MER,,1,0,0,0,0,0,0,0,AI,AI,McAlister Field House,Charleston,SC,,,0,
16451,2025,8,A,CONF,,COLU,YALE,,1,0,0,0,0,0,0,0,AI,AI,Levien Gymnasium,NY,NY,,,0,
16452,2025,8,A,CONF,,CONN,DPU,,1,0,0,0,0,0,0,0,CoachCartier,AI,Harry A. Gampel Pavilion[e],Storrs[n 5],CT,,,0,
16453,2025,8,A,CONF,,CP,LBSU,,1,0,0,0,0,0,0,0,AI,AI,Robert A. Mott Athletics Center,San Luis Obispo,CA,,,0,
16454,2025,8,A,CONF,,CSUF,UCI,,1,0,0,0,0,0,0,0,AI,subsequent,Titan Gym,Fullerton,CA,,,0,
16455,2025,8,A,CONF,,DAV,DAY,,1,0,0,0,0,0,0,0,AI,AI,John M. Belk Arena,Davidson,NC,,,0,
16456,2025,8,A,CONF,,DREX,ELON,,1,0,0,0,0,0,0,0,AI,AI,Daskalakis Athletic Center,Philadelphia,PA,,,0,
16457,2025,8,A,CONF,,DU,SDST,,1,0,0,0,0,0,0,0,AI,Minnow,Magness Arena,Denver,CO,,,0,
16458,2025,8,A,CONF,,DUQ,GW,,1,0,0,0,0,0,0,0,AI,AI,UPMC Cooper Fieldhouse,Pittsburgh,PA,,,0,
16459,2025,8,A,CONF,,EKU,FGCU,,1,0,0,0,0,0,0,0,AI,AI,Alumni Coliseum,Richmond,KY,,,0,
16460,2025,8,A,CONF,,ETSU,VMI,,1,0,0,0,0,0,0,0,AI,AI,Freedom Hall Civic Center,Johnson City,TN,,,0,
16461,2025,8,A,CONF,,EVAN,INST,,1,0,0,0,0,0,0,0,AI,AI,Ford Center,Evansville,IN,,,0,
16462,2025,8,A,CONF,,FDU,STO,,1,0,0,0,0,0,0,0,AI,AI,Rothman Center,Teaneck,NJ,,,0,
16463,2025,8,A,CONF,,FIU,DEL,,1,0,0,0,0,0,0,0,AI,AI,Ocean Bank Convocation Center,Miami,FL,,,0,
16464,2025,8,A,CONF,,FOR,JOES,,1,0,0,0,0,0,0,0,AI,AI,Rose Hill Gymnasium,NY,NY,,,0,
16465,2025,8,A,CONF,,FSU,CLEM,,1,0,0,0,0,0,0,0,AI,AI,Donald L. Tucker Civic Center,Tallahassee,FL,,,0,
16466,2025,8,A,CONF,,FUR,UNCG,,1,0,0,0,0,0,0,0,AI,AI,Timmons Arena,Greenville,SC,,,0,
16467,2025,8,A,CONF,,GASO,ULL,,1,0,0,0,0,0,0,0,AI,AI,Hanner Fieldhouse,Statesboro,GA,,,0,
16468,2025,8,A,CONF,,GCU,UTST,,1,0,0,0,0,0,0,0,AI,Ewade,GCU Arena,Phoenix,AZ,,,0,
16469,2025,8,A,CONF,,GONZ,WAST,,1,0,0,0,0,0,0,0,Curby4,TuscanSota,McCarthey Athletic Center,Spokane,WA,,,0,
16470,2025,8,A,CONF,,GRAM,ALST,,1,0,0,0,0,0,0,0,AI,AI,Fredrick C. Hobdy Assembly Center,Grambling,LA,,,0,
16471,2025,8,A,CONF,,HART,CCSU,,1,0,0,0,0,0,0,0,AI,AI,Chase Arena,West Hartford,CT,,,0,
16472,2025,8,A,CONF,,HAWI,CSUN,,1,0,0,0,0,0,0,0,AI,AI,Stan Sheriff Center,Honolulu,HI,,,0,
16473,2025,8,A,CONF,,HCU,ETAM,,1,0,0,0,0,0,0,0,AI,AI,Sharp Gymnasium,Houston,TX,,,0,
16474,2025,8,A,CONF,,HOF,COFC,,1,0,0,0,0,0,0,0,AI,AI,Mack Sports Complex,Hempstead,NY,,,0,
16475,2025,8,A,CONF,,IDST,IDHO,,1,0,0,0,0,0,0,0,AI,AI,Holt Arena,Pocatello,ID,,,0,
16476,2025,8,A,CONF,,ILLI,USC,,1,0,0,0,0,0,0,0,nemolee.exe,AI,State Farm Center,Urbana Champaign,IL,,,0,
16477,2025,8,A,CONF,,ILST,BRAD,,1,0,0,0,0,0,0,0,Ape,AI,CEFCU Arena,Normal,IL,,,0,
16478,2025,8,A,CONF,,IND,OREG,,1,0,0,0,0,0,0,0,Piercewise1,AI,Simon Skjodt Assembly Hall,Bloomington,IN,,,0,
16479,2025,8,A,CONF,,IONA,SIE,,1,0,0,0,0,0,0,0,AI,AI,Hynes Athletic Center,New Rochelle,NY,,,0,
16480,2025,8,A,CONF,,KNSW,UTEP,,1,0,0,0,0,0,0,0,AI,AI,KSU Convocation Center,Kennesaw,GA,,,0,
16481,2025,8,A,CONF,,LAF,NAVY,,1,0,0,0,0,0,0,0,AI,AI,Kirby Sports Center,Easton,PA,,,0,
16482,2025,8,A,CONF,,LEH,COLG,,1,0,0,0,0,0,0,0,AI,Coach123,Stabler Arena,Bethlehem,PA,,,0,
16483,2025,8,A,CONF,,LEM,CHST,,1,0,0,0,0,0,0,0,AI,AI,Ted Grant Court,DeWitt,NY,,,0,
16484,2025,8,A,CONF,,LIP,JU,,1,0,0,0,0,0,0,0,AI,Ricky Campbell,Allen Arena,Nashville,TN,,,0,
16485,2025,8,A,CONF,,LONG,UNCA,,1,0,0,0,0,0,0,0,AI,AI,Willett Hall,Farmville,VA,,,0,
16486,2025,8,A,CONF,,LOU,GT,,1,0,0,0,0,0,0,0,kmatt,AI,KFC Yum! Center,Louisville,KY,,,0,
16487,2025,8,A,CONF,,LSU,SOCA,,1,0,0,0,0,0,0,0,AI,AI,Pete Maravich Assembly Center,Baton Rouge,LA,,,0,
16488,2025,8,A,CONF,,LT,LU,,1,0,0,0,0,0,0,0,AI,AI,Thomas Assembly Center,Ruston,LA,,,0,
16489,2025,8,A,CONF,,MAN,SPU,,1,0,0,0,0,0,0,0,AI,AI,Draddy Gymnasium,Riverdale,NY,,,0,
16490,2025,8,A,CONF,,MCN,NWST,,1,0,0,0,0,0,0,0,AI,AI,The Legacy Center,Lake Charles,LA,,,0,
16491,2025,8,A,CONF,,ME,NJIT,,1,0,0,0,0,0,0,0,AI,AI,Cross Insurance Center,Orono,ME,,,0,
16492,2025,8,A,CONF,,MEMP,FAU,,1,0,0,0,0,0,0,0,AI,AI,FedExForum,Memphis,TN,,,0,
16493,2025,8,A,CONF,,MIAF,UNC,,1,0,0,0,0,0,0,0,AI,AI,Watsco Center,Coral Gables,FL,,,0,
16494,2025,8,A,CONF,,MIAO,OHIO,,1,0,0,0,0,0,0,0,AI,AI,Millett Hall,Oxford,OH,,,0,
16495,2025,8,A,CONF,,MILW,UWGB,,1,0,0,0,0,0,0,0,AI,AI,UW–Milwaukee Panther Arena,Milwaukee,WI,,,0,
16496,2025,8,A,CONF,,MINN,UCLA,,1,0,0,0,0,0,0,0,AI,jmjacobs,Williams Arena,Minneapolis,MN,,,0,
16497,2025,8,A,CONF,,MISS,UGA,,1,0,0,0,0,0,0,0,AI,Sarge,The Sandy and John Black Pavilion at Ole Miss,Oxford,MS,,,0,
16498,2025,8,A,CONF,,MONT,UNCO,,1,0,0,0,0,0,0,0,AI,AI,Dahlberg Arena,Missoula,MT,,,0,
16499,2025,8,A,CONF,,MORE,LIN,,1,0,0,0,0,0,0,0,AI,AI,Ellis Johnson Arena,Morehead,KY,,,0,
16500,2025,8,A,CONF,,MOST,WKU,,1,0,0,0,0,0,0,0,AI,AI,Great Southern Bank Arena,Springfield,MO,,,0,
16501,2025,8,A,CONF,,MRCY,WAG,,1,0,0,0,0,0,0,0,AI,AI,Mercyhurst Athletic Center,Erie,PA,,,0,
16502,2025,8,A,CONF,,MRMK,QUIN,,1,0,0,0,0,0,0,0,AI,AI,Hammel Court,North Andover,MA,,,0,
16503,2025,8,A,CONF,,MRST,RID,,1,0,0,0,0,0,0,0,AI,AI,McCann Arena,Poughkeepsie,NY,,,0,
16504,2025,8,A,CONF,,MSVU,SOU,,1,0,0,0,0,0,0,0,AI,AI,Harrison HPER Complex,Itta Bena,MS,,,0,
16505,2025,8,A,CONF,,MTST,NAU,,1,0,0,0,0,0,0,0,AI,AI,Brick Breeden Fieldhouse,Bozeman,MT,,,0,
16506,2025,8,A,CONF,,MTSU,JST,,1,0,0,0,0,0,0,0,AI,AI,Murphy Center,Murfreesboro,TN,,,0,
16507,2025,8,A,CONF,,NCCU,HOW,,1,0,0,0,0,0,0,0,AI,AI,McDougald–McLendon Arena,Durham,NC,,,0,
16508,2025,8,A,CONF,,NCST,DUKE,,1,0,0,0,0,0,0,0,AI,AI,PNC Arena,Raleigh,NC,,,0,
16509,2025,8,A,CONF,,ND,BC,,1,0,0,0,0,0,0,0,AI,AI,Edmund P. Joyce Center,South Bend,IN,,,0,
16510,2025,8,A,CONF,,NE,NCAT,,1,0,0,0,0,0,0,0,AI,AI,Matthews Arena,Boston,MA,,,0,
16511,2025,8,A,CONF,,NIA,SHU,,1,0,0,0,0,0,0,0,AI,AI,Gallagher Center,Lewiston,NY,,,0,
16512,2025,8,A,CONF,,NIU,EMU,,1,0,0,0,0,0,0,0,AI,AI,Convocation Center,DeKalb,IL,,,0,
16513,2025,8,A,CONF,,NKU,CLEV,,1,0,0,0,0,0,0,0,AI,AI,Truist Arena,Highland Heights,KY,,,0,
16514,2025,8,A,CONF,,NMSU,SHSU,,1,0,0,0,0,0,0,0,AI,AI,Pan American Center,Las Cruces,NM,,,0,
16515,2025,8,A,CONF,,NORF,DSU,,1,0,0,0,0,0,0,0,AI,AI,Joseph G. Echols Memorial Hall,Norfolk,VA,,,0,
16516,2025,8,A,CONF,,NW,MIST,,1,0,0,0,0,0,0,0,AI,AI,Welsh–Ryan Arena,Evanston,IL,,,0,
16517,2025,8,A,CONF,,OAK,DETM,,1,0,0,0,0,0,0,0,AI,AI,Athletics Center O'rena,Rochester,MI,,,0,
16518,2025,8,A,CONF,,ODU,TROY,,1,0,0,0,0,0,0,0,AI,AI,Chartway Arena,Norfolk,VA,,,0,
16519,2025,8,A,CONF,,OKLA,FLA,,1,0,0,0,0,0,0,0,AI,AI,Lloyd Noble Center,Norman,OK,,,0,
16520,2025,8,A,CONF,,OKST,UHOU,,1,0,0,0,0,0,0,0,AI,Mahrowkeen,Gallagher-Iba Arena,Stillwater,OK,,,0,
16521,2025,8,A,CONF,,ORST,LMU,,1,0,0,0,0,0,0,0,AI,AI,Gill Coliseum,Corvallis,OR,,,0,
16522,2025,8,A,CONF,,PENN,HARV,,1,0,0,0,0,0,0,0,AI,AI,Palestra,Philadelphia,PA,,,0,
16523,2025,8,A,CONF,,PEPP,SEAU,,1,0,0,0,0,0,0,0,AI,AI,Firestone Fieldhouse,Malibu,CA,,,0,
16524,2025,8,A,CONF,,PFW,RMU,,1,0,0,0,0,0,0,0,AI,AI,Hilliard Gates Sports Center,Fort Wayne,IN,,,0,
16525,2025,8,A,CONF,,PITT,CAL,,1,0,0,0,0,0,0,0,AI,AI,Petersen Events Center,Pittsburgh,PA,,,0,
16526,2025,8,A,CONF,,PNST,NEB,,1,0,0,0,0,0,0,0,AI,huskersax,Bryce Jordan Center,University Park,PA,,,0,
16527,2025,8,A,CONF,,PORT,PAC,,1,0,0,0,0,0,0,0,AI,AI,Chiles Center,Portland,OR,,,0,
16528,2025,8,A,CONF,,PRIN,DART,,1,0,0,0,0,0,0,0,AI,AI,Jadwin Gymnasium,Princeton,NJ,,,0,
16529,2025,8,A,CONF,,PROV,CREI,,1,0,0,0,0,0,0,0,AI,AI,Amica Mutual Pavilion,Providence,RI,,,0,
16530,2025,8,A,CONF,,PURD,OHST,,1,0,0,0,0,0,0,0,MasonAsher,AI,Mackey Arena,West Lafayette,IN,,,0,
16531,2025,8,A,CONF,,PV,FAMU,,1,0,0,0,0,0,0,0,AI,AI,William J. Nicks Building,Prairie View,TX,,,0,
16532,2025,8,A,CONF,,RICE,TEMP,,1,0,0,0,0,0,0,0,AI,SandyToez,Tudor Fieldhouse,Houston,TX,,,0,
16533,2025,8,A,CONF,,RICH,URI,,1,0,0,0,0,0,0,0,AI,AI,Robins Center,Richmond,VA,,,0,
